Code;Territoire;Commune;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
21004A22-;SENNE (RUE DE LA);Bruxelles;27,2;27,2;27,2;27,2;27,2;23,8;23,8;23,8;23,8;23,8;18,4;18,4;18,4;18,4;18,4;18,8;18,8;18,8;18,8;18,8;28,6;28,6;28,6;28,6;28,6;34,8;34,8;34,8;34,8;34,8;34,6;34,6;34,6;34,6;34,6;31,4;31,4;31,4;31,4;31,4;21,4;21,4;21,4;21,4;21,4;19;19;19;19;19;15,2;15,2;15,2;15,2;15,2;17,2;17,2;17,2;17,2;17,2;14,4;14,4;14,4;14,4;14,4;9,4;9,4;9,4;9,4;9,4;9,6;9,6;9,6;9,6;9,6;5;5;5;5;5;5,2;5,2;5,2;5,2;5,2;3;3;3;3;3;0,400;0,4;0,4;0,4;0,4;0,361445783;0,361445783;0,361445783;0,361445783;0,361445783
21004B10-;ORBAN (SQUARE);Bruxelles;1,6;1,6;1,6;1,6;1,6;1;1;1;1;1;0,8;0,8;0,8;0,8;0,8;1,4;1,4;1,4;1,4;1,4;3,4;3,4;3,4;3,4;3,4;6;6;6;6;6;4,6;4,6;4,6;4,6;4,6;5,4;5,4;5,4;5,4;5,4;0;0;0;0;0;1,4;1,4;1,4;1,4;1,4;2,6;2,6;2,6;2,6;2,6;2,4;2,4;2,4;2,4;2,4;2;2;2;2;2;0,8;0,8;0,8;0,8;0,8;1;1;1;1;1;0,2;0,2;0,2;0,2;0,2;0,6;0,6;0,6;0,6;0,6;1,4;1,4;1,4;1,4;1,4;0,400;0,4;0,4;0,4;0,4;0;0;0;0;0
21004A72-;SAINT-THOMAS (INSTITUT);Bruxelles;12,6;12,6;12,6;12,6;12,6;11,8;11,8;11,8;11,8;11,8;15,4;15,4;15,4;15,4;15,4;7,6;7,6;7,6;7,6;7,6;7,4;7,4;7,4;7,4;7,4;7,8;7,8;7,8;7,8;7,8;11;11;11;11;11;11;11;11;11;11;0;0;0;0;0;7;7;7;7;7;5,6;5,6;5,6;5,6;5,6;8,4;8,4;8,4;8,4;8,4;6,8;6,8;6,8;6,8;6,8;8,8;8,8;8,8;8,8;8,8;6,4;6,4;6,4;6,4;6,4;4,4;4,4;4,4;4,4;4,4;3,6;3,6;3,6;3,6;3,6;2;2;2;2;2;0,600;0,6;0,6;0,6;0,6;0;0;0;0;0
21004A71-;BLAES (RUE)-CENTRE;Bruxelles;8,8;8,8;8,8;8,8;8,8;10;10;10;10;10;7,6;7,6;7,6;7,6;7,6;6,8;6,8;6,8;6,8;6,8;8,4;8,4;8,4;8,4;8,4;18,6;18,6;18,6;18,6;18,6;15;15;15;15;15;13,2;13,2;13,2;13,2;13,2;0;0;0;0;0;7,2;7,2;7,2;7,2;7,2;7;7;7;7;7;5,8;5,8;5,8;5,8;5,8;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;6,6;6,6;6,6;6,6;6,6;4,4;4,4;4,4;4,4;4,4;2,400;2,4;2,4;2,4;2,4;1,626506024;1,626506024;1,626506024;1,626506024;1,626506024
21004A002;BOURSE;Bruxelles;3;3;3;3;3;1,6;1,6;1,6;1,6;1,6;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;4,6;4,6;4,6;4,6;4,6;9,8;9,8;9,8;9,8;9,8;5;5;5;5;5;5,4;5,4;5,4;5,4;5,4;0;0;0;0;0;2,6;2,6;2,6;2,6;2,6;2,2;2,2;2,2;2,2;2,2;1,8;1,8;1,8;1,8;1,8;2;2;2;2;2;1,6;1,6;1,6;1,6;1,6;1,4;1,4;1,4;1,4;1,4;0,4;0,4;0,4;0,4;0,4;0,6;0,6;0,6;0,6;0,6;0;0;0;0;0;0,000;0;0;0;0;0,180722892;0,180722892;0,180722892;0,180722892;0,180722892
21004A34-;MONNAIE;Bruxelles;2,2;2,2;2,2;2,2;2,2;3,2;3,2;3,2;3,2;3,2;3,8;3,8;3,8;3,8;3,8;1,8;1,8;1,8;1,8;1,8;10,4;10,4;10,4;10,4;10,4;15,4;15,4;15,4;15,4;15,4;9,2;9,2;9,2;9,2;9,2;6,4;6,4;6,4;6,4;6,4;0;0;0;0;0;4,2;4,2;4,2;4,2;4,2;6,2;6,2;6,2;6,2;6,2;3,8;3,8;3,8;3,8;3,8;3,2;3,2;3,2;3,2;3,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;0,6;0,6;0,6;0,6;0,6;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,400;0,4;0,4;0,4;0,4;0;0;0;0;0
21004A15-;JACOBS (PLACE);Bruxelles;3,8;3,8;3,8;3,8;3,8;2,4;2,4;2,4;2,4;2,4;2,4;2,4;2,4;2,4;2,4;3,4;3,4;3,4;3,4;3,4;4,4;4,4;4,4;4,4;4,4;6,2;6,2;6,2;6,2;6,2;9;9;9;9;9;6,2;6,2;6,2;6,2;6,2;0;0;0;0;0;3,8;3,8;3,8;3,8;3,8;1,8;1,8;1,8;1,8;1,8;2,2;2,2;2,2;2,2;2,2;1,6;1,6;1,6;1,6;1,6;2,4;2,4;2,4;2,4;2,4;1,6;1,6;1,6;1,6;1,6;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,000;0;0;0;0;0,180722892;0,180722892;0,180722892;0,180722892;0,180722892
21004A04-;NOTRE-DAME DE LA CHAPELLE;Bruxelles;7;7;7;7;7;10,2;10,2;10,2;10,2;10,2;8,2;8,2;8,2;8,2;8,2;6;6;6;6;6;6,4;6,4;6,4;6,4;6,4;9,6;9,6;9,6;9,6;9,6;10,2;10,2;10,2;10,2;10,2;9,2;9,2;9,2;9,2;9,2;0;0;0;0;0;7,8;7,8;7,8;7,8;7,8;9,4;9,4;9,4;9,4;9,4;6,8;6,8;6,8;6,8;6,8;4,2;4,2;4,2;4,2;4,2;3,6;3,6;3,6;3,6;3,6;2;2;2;2;2;2;2;2;2;2;1,8;1,8;1,8;1,8;1,8;1,4;1,4;1,4;1,4;1,4;0,400;0,4;0,4;0,4;0,4;0,180722892;0,180722892;0,180722892;0,180722892;0,180722892
21004A16-;PALAIS JUSTICE-HOP. ST.-PIERRE;Bruxelles;13;13;13;13;13;13,4;13,4;13,4;13,4;13,4;12,6;12,6;12,6;12,6;12,6;15;15;15;15;15;14,8;14,8;14,8;14,8;14,8;17,2;17,2;17,2;17,2;17,2;14,4;14,4;14,4;14,4;14,4;19;19;19;19;19;16;16;16;16;16;18,4;18,4;18,4;18,4;18,4;13;13;13;13;13;11,6;11,6;11,6;11,6;11,6;9,4;9,4;9,4;9,4;9,4;6,6;6,6;6,6;6,6;6,6;6,2;6,2;6,2;6,2;6,2;4,2;4,2;4,2;4,2;4,2;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,000;4;4;4;4;0,903614458;0,903614458;0,903614458;0,903614458;0,903614458
21004A20-;BOURSE-NORD-OUEST;Bruxelles;10,6;10,6;10,6;10,6;10,6;13;13;13;13;13;10,6;10,6;10,6;10,6;10,6;8,4;8,4;8,4;8,4;8,4;15,8;15,8;15,8;15,8;15,8;35;35;35;35;35;26,6;26,6;26,6;26,6;26,6;18,4;18,4;18,4;18,4;18,4;13,2;13,2;13,2;13,2;13,2;13;13;13;13;13;11,2;11,2;11,2;11,2;11,2;12,6;12,6;12,6;12,6;12,6;10,2;10,2;10,2;10,2;10,2;7;7;7;7;7;9,4;9,4;9,4;9,4;9,4;5,4;5,4;5,4;5,4;5,4;2,8;2,8;2,8;2,8;2,8;2;2;2;2;2;0,600;0,6;0,6;0,6;0,6;0,722891566;0,722891566;0,722891566;0,722891566;0,722891566
21004A14-;GRAND SABLON;Bruxelles;7;7;7;7;7;7,8;7,8;7,8;7,8;7,8;7,4;7,4;7,4;7,4;7,4;5,8;5,8;5,8;5,8;5,8;9,2;9,2;9,2;9,2;9,2;25,8;25,8;25,8;25,8;25,8;21,8;21,8;21,8;21,8;21,8;15;15;15;15;15;0;0;0;0;0;12,2;12,2;12,2;12,2;12,2;9;9;9;9;9;11,4;11,4;11,4;11,4;11,4;7,6;7,6;7,6;7,6;7,6;8,2;8,2;8,2;8,2;8,2;4,2;4,2;4,2;4,2;4,2;3;3;3;3;3;2,2;2,2;2,2;2,2;2,2;0,8;0,8;0,8;0,8;0,8;0,000;0;0;0;0;0;0;0;0;0
21004A001;GRAND-PLACE;Bruxelles;2,4;2,4;2,4;2,4;2,4;0,8;0,8;0,8;0,8;0,8;0,4;0,4;0,4;0,4;0,4;2,6;2,6;2,6;2,6;2,6;8,2;8,2;8,2;8,2;8,2;11,6;11,6;11,6;11,6;11,6;7,6;7,6;7,6;7,6;7,6;6,6;6,6;6,6;6,6;6,6;0;0;0;0;0;2,8;2,8;2,8;2,8;2,8;6,4;6,4;6,4;6,4;6,4;3,2;3,2;3,2;3,2;3,2;3,2;3,2;3,2;3,2;3,2;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,2;1,2;1,2;1,2;1,2;0,4;0,4;0,4;0,4;0,4;0,8;0,8;0,8;0,8;0,8;0,200;0,2;0,2;0,2;0,2;0;0;0;0;0
21004A32-;CONGRES - GARE;Bruxelles;5,8;5,8;5,8;5,8;5,8;3,8;3,8;3,8;3,8;3,8;6,6;6,6;6,6;6,6;6,6;3,6;3,6;3,6;3,6;3,6;12;12;12;12;12;14,8;14,8;14,8;14,8;14,8;10,8;10,8;10,8;10,8;10,8;7,6;7,6;7,6;7,6;7,6;0;0;0;0;0;8,6;8,6;8,6;8,6;8,6;7;7;7;7;7;6,8;6,8;6,8;6,8;6,8;6,2;6,2;6,2;6,2;6,2;2,8;2,8;2,8;2,8;2,8;4,4;4,4;4,4;4,4;4,4;3,4;3,4;3,4;3,4;3,4;2;2;2;2;2;1,2;1,2;1,2;1,2;1,2;0,600;0,6;0,6;0,6;0,6;0,361445783;0,361445783;0,361445783;0,361445783;0,361445783
21004A30-;SAINT-MICHEL ET GUDULE;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21004C52-;LOUISE (AVENUE)-NORD-OUEST;Bruxelles;7,6;7,6;7,6;7,6;7,6;5;5;5;5;5;2,8;2,8;2,8;2,8;2,8;2,4;2,4;2,4;2,4;2,4;6,2;6,2;6,2;6,2;6,2;20,4;20,4;20,4;20,4;20,4;16,6;16,6;16,6;16,6;16,6;15,8;15,8;15,8;15,8;15,8;0;0;0;0;0;6;6;6;6;6;5,8;5,8;5,8;5,8;5,8;5,2;5,2;5,2;5,2;5,2;5,6;5,6;5,6;5,6;5,6;3;3;3;3;3;3,4;3,4;3,4;3,4;3,4;1;1;1;1;1;1,8;1,8;1,8;1,8;1,8;1,6;1,6;1,6;1,6;1,6;0,800;0,8;0,8;0,8;0,8;0,361445783;0,361445783;0,361445783;0,361445783;0,361445783
21004A12-;REGENT (BOULEVARD DU);Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21004C552;LOUISE (AVENUE)-SUD;Bruxelles;7,8;7,8;7,8;7,8;7,8;6,6;6,6;6,6;6,6;6,6;5;5;5;5;5;5,8;5,8;5,8;5,8;5,8;9,8;9,8;9,8;9,8;9,8;16,2;16,2;16,2;16,2;16,2;16,8;16,8;16,8;16,8;16,8;15,2;15,2;15,2;15,2;15,2;0;0;0;0;0;10,6;10,6;10,6;10,6;10,6;12,8;12,8;12,8;12,8;12,8;7,6;7,6;7,6;7,6;7,6;13,2;13,2;13,2;13,2;13,2;8,6;8,6;8,6;8,6;8,6;10,2;10,2;10,2;10,2;10,2;4,2;4,2;4,2;4,2;4,2;3,6;3,6;3,6;3,6;3,6;3;3;3;3;3;2,800;2,8;2,8;2,8;2,8;0,361445783;0,361445783;0,361445783;0,361445783;0,361445783
21004B112;RUE DU COMMERCE;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21004A3MJ;CITE ADMINISTRATIVE ET CONGRES;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21004C51-;LOUISE (AVENUE)-NORD-EST;Bruxelles;4,8;4,8;4,8;4,8;4,8;5,4;5,4;5,4;5,4;5,4;1,8;1,8;1,8;1,8;1,8;4,4;4,4;4,4;4,4;4,4;6,4;6,4;6,4;6,4;6,4;15,6;15,6;15,6;15,6;15,6;14,4;14,4;14,4;14,4;14,4;12;12;12;12;12;0;0;0;0;0;7;7;7;7;7;5,6;5,6;5,6;5,6;5,6;4,8;4,8;4,8;4,8;4,8;3,6;3,6;3,6;3,6;3,6;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;1,8;1,8;1,8;1,8;1,8;1,4;1,4;1,4;1,4;1,4;0,6;0,6;0,6;0,6;0,6;0,800;0,8;0,8;0,8;0,8;0;0;0;0;0
21004A33-;LIBERTE (PLACE DE LA);Bruxelles;12,8;12,8;12,8;12,8;12,8;10,4;10,4;10,4;10,4;10,4;7,6;7,6;7,6;7,6;7,6;4,6;4,6;4,6;4,6;4,6;22;22;22;22;22;40;40;40;40;40;35;35;35;35;35;19,4;19,4;19,4;19,4;19,4;15,2;15,2;15,2;15,2;15,2;11,8;11,8;11,8;11,8;11,8;12,8;12,8;12,8;12,8;12,8;8,2;8,2;8,2;8,2;8,2;5,8;5,8;5,8;5,8;5,8;5,4;5,4;5,4;5,4;5,4;4,2;4,2;4,2;4,2;4,2;2,4;2,4;2,4;2,4;2,4;2;2;2;2;2;1;1;1;1;1;0,400;0,4;0,4;0,4;0,4;0,180722892;0,180722892;0,180722892;0,180722892;0,180722892
21004C53-;LOUISE (AVENUE)-SUD-OUEST;Bruxelles;3,4;3,4;3,4;3,4;3,4;1,4;1,4;1,4;1,4;1,4;1,8;1,8;1,8;1,8;1,8;3,6;3,6;3,6;3,6;3,6;6,8;6,8;6,8;6,8;6,8;10,6;10,6;10,6;10,6;10,6;9,8;9,8;9,8;9,8;9,8;6,2;6,2;6,2;6,2;6,2;0;0;0;0;0;5;5;5;5;5;4,6;4,6;4,6;4,6;4,6;3,6;3,6;3,6;3,6;3,6;4,6;4,6;4,6;4,6;4,6;5,8;5,8;5,8;5,8;5,8;2,4;2,4;2,4;2,4;2,4;1,8;1,8;1,8;1,8;1,8;1,2;1,2;1,2;1,2;1,2;1,4;1,4;1,4;1,4;1,4;0,000;0;0;0;0;0;0;0;0;0
21004C501;LOUISE (AVENUE)-NORD;Bruxelles;2,6;2,6;2,6;2,6;2,6;2,2;2,2;2,2;2,2;2,2;2;2;2;2;2;1;1;1;1;1;3,8;3,8;3,8;3,8;3,8;9,8;9,8;9,8;9,8;9,8;7;7;7;7;7;6;6;6;6;6;0;0;0;0;0;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;2;2;2;2;2;3,8;3,8;3,8;3,8;3,8;2,4;2,4;2,4;2,4;2,4;2,6;2,6;2,6;2,6;2,6;1,6;1,6;1,6;1,6;1,6;1,2;1,2;1,2;1,2;1,2;0,2;0,2;0,2;0,2;0,2;0,400;0,4;0,4;0,4;0,4;0,180722892;0,180722892;0,180722892;0,180722892;0,180722892
21004A21-;ANNEESSENS (PLACE);Bruxelles;48,6;48,6;48,6;48,6;48,6;49,6;49,6;49,6;49,6;49,6;47,4;47,4;47,4;47,4;47,4;38,4;38,4;38,4;38,4;38,4;49,6;49,6;49,6;49,6;49,6;63,6;63,6;63,6;63,6;63,6;56,4;56,4;56,4;56,4;56,4;46,8;46,8;46,8;46,8;46,8;38,4;38,4;38,4;38,4;38,4;32,2;32,2;32,2;32,2;32,2;28,2;28,2;28,2;28,2;28,2;31,2;31,2;31,2;31,2;31,2;20,4;20,4;20,4;20,4;20,4;13;13;13;13;13;10,2;10,2;10,2;10,2;10,2;9,2;9,2;9,2;9,2;9,2;4,8;4,8;4,8;4,8;4,8;1,999999999;1,999999999;1,999999999;1,999999999;1,999999999;0,000;0;0;0;0;0;0;0;0;0
21004A13-;PETIT SABLON;Bruxelles;3,2;3,2;3,2;3,2;3,2;2,4;2,4;2,4;2,4;2,4;1,8;1,8;1,8;1,8;1,8;3;3;3;3;3;4,8;4,8;4,8;4,8;4,8;9,8;9,8;9,8;9,8;9,8;8;8;8;8;8;7,2;7,2;7,2;7,2;7,2;0;0;0;0;0;7,4;7,4;7,4;7,4;7,4;8,2;8,2;8,2;8,2;8,2;5,8;5,8;5,8;5,8;5,8;5,8;5,8;5,8;5,8;5,8;5,8;5,8;5,8;5,8;5,8;3,2;3,2;3,2;3,2;3,2;3;3;3;3;3;1,6;1,6;1,6;1,6;1,6;2,2;2,2;2,2;2,2;2,2;0,200;0,2;0,2;0,2;0,2;0,542168675;0,542168675;0,542168675;0,542168675;0,542168675
21004E70-;MARIE-CHRISTINE (RUE);Bruxelles;48,8;48,8;48,8;48,8;48,8;51,4;51,4;51,4;51,4;51,4;46;46;46;46;46;36,8;36,8;36,8;36,8;36,8;40;40;40;40;40;45,4;45,4;45,4;45,4;45,4;46,2;46,2;46,2;46,2;46,2;46,2;46,2;46,2;46,2;46,2;33,8;33,8;33,8;33,8;33,8;35,6;35,6;35,6;35,6;35,6;27,2;27,2;27,2;27,2;27,2;24,6;24,6;24,6;24,6;24,6;14,6;14,6;14,6;14,6;14,6;13,8;13,8;13,8;13,8;13,8;11,8;11,8;11,8;11,8;11,8;8,2;8,2;8,2;8,2;8,2;5,2;5,2;5,2;5,2;5,2;2,8;2,8;2,8;2,8;2,8;2,000;2;2;2;2;0,361445783;0,361445783;0,361445783;0,361445783;0,361445783
21004E74-;EM. DELVA (RUE);Bruxelles;76,6;76,6;76,6;76,6;76,6;65,6;65,6;65,6;65,6;65,6;63,6;63,6;63,6;63,6;63,6;48,6;48,6;48,6;48,6;48,6;56,2;56,2;56,2;56,2;56,2;74,8;74,8;74,8;74,8;74,8;65,8;65,8;65,8;65,8;65,8;65;65;65;65;65;63,2;63,2;63,2;63,2;63,2;50;50;50;50;50;44,4;44,4;44,4;44,4;44,4;36,6;36,6;36,6;36,6;36,6;30,8;30,8;30,8;30,8;30,8;23;23;23;23;23;16,4;16,4;16,4;16,4;16,4;11,6;11,6;11,6;11,6;11,6;9,799999999;9,799999999;9,799999999;9,799999999;9,799999999;6,000000001;6,000000001;6,000000001;6,000000001;6,000000001;2,200;2,2;2,2;2,2;2,2;0,361445784;0,361445784;0,361445784;0,361445784;0,361445784
21004E201;AVENUE JEAN DE BOLOGNE;Bruxelles;37;37;37;37;37;37,6;37,6;37,6;37,6;37,6;33;33;33;33;33;30,2;30,2;30,2;30,2;30,2;32,6;32,6;32,6;32,6;32,6;41,4;41,4;41,4;41,4;41,4;46;46;46;46;46;42,6;42,6;42,6;42,6;42,6;42,8;42,8;42,8;42,8;42,8;41,6;41,6;41,6;41,6;41,6;39;39;39;39;39;29,6;29,6;29,6;29,6;29,6;25,8;25,8;25,8;25,8;25,8;26;26;26;26;26;16,8;16,8;16,8;16,8;16,8;16,6;16,6;16,6;16,6;16,6;12,2;12,2;12,2;12,2;12,2;11,4;11,4;11,4;11,4;11,4;7,800;7,8;7,8;7,8;7,8;1,987951807;1,987951807;1,987951807;1,987951807;1,987951807
21004E83-;STIENON (AVENUE);Bruxelles;38,6;38,6;38,6;38,6;38,6;26,4;26,4;26,4;26,4;26,4;27,6;27,6;27,6;27,6;27,6;20,4;20,4;20,4;20,4;20,4;25,8;25,8;25,8;25,8;25,8;33;33;33;33;33;35;35;35;35;35;31,4;31,4;31,4;31,4;31,4;32,4;32,4;32,4;32,4;32,4;27,4;27,4;27,4;27,4;27,4;25;25;25;25;25;25,6;25,6;25,6;25,6;25,6;21;21;21;21;21;24;24;24;24;24;14;14;14;14;14;18;18;18;18;18;14,6;14,6;14,6;14,6;14,6;10,8;10,8;10,8;10,8;10,8;6,000;6;6;6;6;1,807228916;1,807228916;1,807228916;1,807228916;1,807228916
21004E8MJ;HEYSEL;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21004E130;SACRE-COEUR;Bruxelles;42,8;42,8;42,8;42,8;42,8;37,6;37,6;37,6;37,6;37,6;34,2;34,2;34,2;34,2;34,2;29,4;29,4;29,4;29,4;29,4;39,4;39,4;39,4;39,4;39,4;43;43;43;43;43;47,6;47,6;47,6;47,6;47,6;39,8;39,8;39,8;39,8;39,8;39,4;39,4;39,4;39,4;39,4;36,6;36,6;36,6;36,6;36,6;31,4;31,4;31,4;31,4;31,4;26,2;26,2;26,2;26,2;26,2;22,6;22,6;22,6;22,6;22,6;17;17;17;17;17;12,2;12,2;12,2;12,2;12,2;5,8;5,8;5,8;5,8;5,8;9,4;9,4;9,4;9,4;9,4;5,8;5,8;5,8;5,8;5,8;1,600;1,599999999;1,599999999;1,599999999;1,599999999;0,361445783;0,361445783;0,361445783;0,361445783;0,361445783
21004E73-;EM. BOCKSTAEL (BOULEVARD)-SUD;Bruxelles;37,6;37,6;37,6;37,6;37,6;33,2;33,2;33,2;33,2;33,2;27,2;27,2;27,2;27,2;27,2;25,8;25,8;25,8;25,8;25,8;27,4;27,4;27,4;27,4;27,4;29,8;29,8;29,8;29,8;29,8;35,6;35,6;35,6;35,6;35,6;30;30;30;30;30;29,8;29,8;29,8;29,8;29,8;24;24;24;24;24;18,2;18,2;18,2;18,2;18,2;14,4;14,4;14,4;14,4;14,4;12,2;12,2;12,2;12,2;12,2;9,6;9,6;9,6;9,6;9,6;8,8;8,8;8,8;8,8;8,8;4,2;4,2;4,2;4,2;4,2;4;4;4;4;4;0,8;0,8;0,8;0,8;0,8;0,800;0,8;0,8;0,8;0,8;0,361445783;0,361445783;0,361445783;0,361445783;0,361445783
21004E72-;MAISON ROUGE (PLACE)-SUD;Bruxelles;50,6;50,6;50,6;50,6;50,6;57,2;57,2;57,2;57,2;57,2;46,2;46,2;46,2;46,2;46,2;37;37;37;37;37;39,8;39,8;39,8;39,8;39,8;55;55;55;55;55;54;54;54;54;54;43,6;43,6;43,6;43,6;43,6;43,2;43,2;43,2;43,2;43,2;33,2;33,2;33,2;33,2;33,2;26,6;26,6;26,6;26,6;26,6;28,4;28,4;28,4;28,4;28,4;21;21;21;21;21;17;17;17;17;17;13,4;13,4;13,4;13,4;13,4;9,4;9,4;9,4;9,4;9,4;6,6;6,6;6,6;6,6;6,6;3,6;3,6;3,6;3,6;3,6;2,400;2,4;2,4;2,4;2,4;0,361445784;0,361445784;0,361445784;0,361445784;0,361445784
21004E193;N.D. DE LAEKEN;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21004D64-;MASUI (PLACE)-NORD;Bruxelles;9,6;9,6;9,6;9,6;9,6;6,6;6,6;6,6;6,6;6,6;7,4;7,4;7,4;7,4;7,4;6,6;6,6;6,6;6,6;6,6;6;6;6;6;6;9,8;9,8;9,8;9,8;9,8;8,8;8,8;8,8;8,8;8,8;9,2;9,2;9,2;9,2;9,2;0;0;0;0;0;5,8;5,8;5,8;5,8;5,8;6,4;6,4;6,4;6,4;6,4;4,2;4,2;4,2;4,2;4,2;3,4;3,4;3,4;3,4;3,4;2,4;2,4;2,4;2,4;2,4;2,6;2,6;2,6;2,6;2,6;1,4;1,4;1,4;1,4;1,4;2,2;2,2;2,2;2,2;2,2;1;1;1;1;1;2,200;2,2;2,2;2,2;2,2;0,180722892;0,180722892;0,180722892;0,180722892;0,180722892
21004E112;RUE DES CHRYSANTHEMES;Bruxelles;3,6;3,6;3,6;3,6;3,6;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,8;4,8;4,8;4,8;4,8;4,2;4,2;4,2;4,2;4,2;3;3;3;3;3;0;0;0;0;0;4,2;4,2;4,2;4,2;4,2;3,4;3,4;3,4;3,4;3,4;3;3;3;3;3;3,4;3,4;3,4;3,4;3,4;0,8;0,8;0,8;0,8;0,8;1,4;1,4;1,4;1,4;1,4;0,4;0,4;0,4;0,4;0,4;0,2;0,2;0,2;0,2;0,2;0,6;0,6;0,6;0,6;0,6;0,200;0,2;0,2;0,2;0,2;0;0;0;0;0
21004D62-;ANVERS (CHAUSSEE D')-NORD;Bruxelles;31,4;31,4;31,4;31,4;31,4;28,8;28,8;28,8;28,8;28,8;22,4;22,4;22,4;22,4;22,4;24;24;24;24;24;25,2;25,2;25,2;25,2;25,2;30,4;30,4;30,4;30,4;30,4;26,8;26,8;26,8;26,8;26,8;27;27;27;27;27;25,8;25,8;25,8;25,8;25,8;23,2;23,2;23,2;23,2;23,2;15,8;15,8;15,8;15,8;15,8;16,6;16,6;16,6;16,6;16,6;11,2;11,2;11,2;11,2;11,2;10,2;10,2;10,2;10,2;10,2;7,4;7,4;7,4;7,4;7,4;5,6;5,6;5,6;5,6;5,6;3,4;3,4;3,4;3,4;3,4;1;1;1;1;1;0,200;0,2;0,2;0,2;0,2;0,542168675;0,542168675;0,542168675;0,542168675;0,542168675
