Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Distance en km;Sum of Compte;Bxl / hors bxl logement;Lieu logement;Code postal logement;Code INS logement;Code INS Arrondissement logement
1000;BRUXELLES;Femme;19;4800;VERVIERS;63079;63000;110;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;4870;TROOZ;62122;62000;98;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;4877;OLNE;63057;63000;102;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;4880;AUBEL;63003;63000;106;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;4910;THEUX;63076;63000;110;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;4987;STOUMONT;63075;63000;114;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;5000;NAMUR;92094;92000;59;7;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;5030;GEMBLOUX;92142;92000;44;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;5060;SAMBREVILLE;92137;92000;52;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;5070;FOSSES-LA-VILLE;92048;92000;59;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;5380;FERNELMONT;92138;92000;57;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;5555;BIEVRE;91015;91000;117;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6000;CHARLEROI;52011;52000;52;6;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6120;HAM-SUR-HEURE-NALINNES;56086;56000;63;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6150;ANDERLUES;56001;56000;55;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6180;COURCELLES;52015;52000;47;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6200;CHATELET;52012;52000;56;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6210;LES BONS VILLERS;52075;52000;41;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6220;FLEURUS;52021;52000;46;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6230;PONT-A-CELLES;52055;52000;42;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6280;GERPINNES;52025;52000;61;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6640;VAUX-SUR-SURE;82036;82000;138;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6717;ATTERT;81003;81000;161;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6760;VIRTON;85045;85000;170;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6880;BERTRIX;84009;84000;131;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;6940;DURBUY;83012;83000;98;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7000;MONS;53053;53000;57;8;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7040;QUEVY;53084;53000;66;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7050;JURBISE;53044;53000;53;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7060;SOIGNIES;55040;55000;43;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7070;LE ROEULX;55035;55000;47;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7090;BRAINE-LE-COMTE;55004;55000;35;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7100;LA LOUVIERE;58001;58000;49;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7130;BINCHE;58002;58000;55;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7160;CHAPELLE-LEZ-HERLAIMONT;52010;52000;48;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7170;MANAGE;55086;55000;45;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7190;ECAUSSINNES;55050;55000;39;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7300;BOUSSU;53014;53000;66;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7330;SAINT-GHISLAIN;53070;53000;61;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7500;TOURNAI;57081;57000;75;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7620;BRUNEHAUT;57093;57000;80;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7700;MOUSCRON;57096;57000;81;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7730;ESTAIMPUIS;57027;57000;80;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7800;ATH;51004;51000;51;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7830;SILLY;51068;51000;40;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7850;ENGHIEN;51067;51000;37;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7860;LESSINES;51069;51000;43;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7870;LENS;53046;53000;49;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7950;CHIEVRES;51014;51000;55;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;7970;BELOEIL;51008;51000;63;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;8500;COURTRAI;34022;34000;79;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;9300;ALOST;41002;41000;23;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;9340;LEDE;41034;41000;32;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;9400;NINOVE;41048;41000;27;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;9470;DENDERLEEUW;41011;41000;23;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;19;(blank);(blank);(blank);(blank);(blank);56;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;0002;REGION FLAMANDE;(blank);(blank);55;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;0002;REGION FLAMANDE;(blank);(blank);72;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;0002;REGION FLAMANDE;(blank);(blank);88;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1000;BRUXELLES;21004;21000;0;53;Brussels;BRUXELLES;1000;21004;21000
1000;BRUXELLES;Femme;20;1030;SCHAERBEEK;21015;21000;3;42;Brussels;SCHAERBEEK;1030;21015;21000
1000;BRUXELLES;Femme;20;1040;ETTERBEEK;21005;21000;6;7;Brussels;ETTERBEEK;1040;21005;21000
1000;BRUXELLES;Femme;20;1050;IXELLES;21009;21000;8;21;Brussels;IXELLES;1050;21009;21000
1000;BRUXELLES;Femme;20;1060;SAINT-GILLES;21013;21000;7;16;Brussels;SAINT-GILLES;1060;21013;21000
1000;BRUXELLES;Femme;20;1070;ANDERLECHT;21001;21000;9;30;Brussels;ANDERLECHT;1070;21001;21000
1000;BRUXELLES;Femme;20;1080;MOLENBEEK SAINT-JEAN;21012;21000;6;29;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1000;BRUXELLES;Femme;20;1081;KOEKELBERG;21011;21000;5;9;Brussels;KOEKELBERG;1081;21011;21000
1000;BRUXELLES;Femme;20;1082;BERCHEM SAINTE-AGATHE;21003;21000;7;12;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000
1000;BRUXELLES;Femme;20;1083;GANSHOREN;21008;21000;5;5;Brussels;GANSHOREN;1083;21008;21000
1000;BRUXELLES;Femme;20;1090;JETTE;21010;21000;4;12;Brussels;JETTE;1090;21010;21000
1000;BRUXELLES;Femme;20;1140;EVERE;21006;21000;3;4;Brussels;EVERE;1140;21006;21000
1000;BRUXELLES;Femme;20;1150;WOLUWE SAINT-PIERRE;21019;21000;8;3;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000
1000;BRUXELLES;Femme;20;1160;AUDERGHEM;21002;21000;10;7;Brussels;AUDERGHEM;1160;21002;21000
1000;BRUXELLES;Femme;20;1170;WATERMAEL-BOITSFORT;21017;21000;11;6;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000
1000;BRUXELLES;Femme;20;1180;UCCLE;21016;21000;11;30;Brussels;UCCLE;1180;21016;21000
1000;BRUXELLES;Femme;20;1190;FOREST;21007;21000;9;17;Brussels;FOREST;1190;21007;21000
1000;BRUXELLES;Femme;20;1200;WOLUWE SAINT-LAMBERT;21018;21000;6;11;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000
1000;BRUXELLES;Femme;20;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;4;12;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1000;BRUXELLES;Femme;20;1300;WAVRE;25112;25000;25;6;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1310;LA HULPE;25050;25000;18;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1315;INCOURT;25043;25000;35;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1320;BEAUVECHAIN;25005;25000;30;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1325;CHAUMONT-GISTOUX;25018;25000;32;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1330;RIXENSART;25091;25000;22;5;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;28;9;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1350;ORP-JAUCHE;25120;25000;47;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1360;PERWEZ;25084;25000;41;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1370;JODOIGNE;25048;25000;38;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1380;LASNE;25119;25000;24;7;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1390;GREZ-DOICEAU;25037;25000;27;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1402;NIVELLES;(blank);(blank);33;10;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1410;WATERLOO;25110;25000;20;9;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1420;BRAINE-L'ALLEUD;25014;25000;24;8;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1430;REBECQ;25123;25000;30;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1440;BRAINE-LE-CHATEAU;25015;25000;24;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1450;CHASTRE;25117;25000;38;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1457;WALHAIN;25124;25000;37;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1460;ITTRE;25044;25000;29;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1470;GENAPPE;25031;25000;32;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1480;TUBIZE;25105;25000;26;9;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1490;COURT-SAINT-ETIENNE;25023;25000;32;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1500;HAL;23027;23000;21;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1560;HOEILAART;23033;23000;15;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1600;SINT-PIETERS-LEEUW;23077;23000;15;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1620;DROGENBOS;23098;23000;12;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1630;LINKEBEEK;23100;23000;14;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1640;RHODE-SAINT-GENESE;23101;23000;16;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1650;BEERSEL;23003;23000;16;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1700;DILBEEK;23016;23000;11;6;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1730;ASSE;23002;23000;12;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1770;LIEDEKERKE;23044;23000;20;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1780;WEMMEL;23102;23000;5;6;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1800;VILVORDE;23088;23000;6;14;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1820;STEENOKKERZEEL;23081;23000;9;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1850;GRIMBERGEN;23025;23000;6;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1860;MEISE;23050;23000;9;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1910;KAMPENHOUT;23038;23000;14;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1930;ZAVENTEM;23094;23000;8;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1950;KRAAINEM;23099;23000;8;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;1970;WEZEMBEEK-OPPEM;23103;23000;10;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;2000;ANVERS;11002;11000;41;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;2800;MALINES;12025;12000;16;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;3020;HERENT;24038;24000;19;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;3080;TERVUREN;24104;24000;13;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;3090;OVERIJSE;23062;23000;17;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;3300;TIRLEMONT;24107;24000;41;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4000;LIEGE;62063;62000;90;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4050;CHAUDFONTAINE;62022;62000;95;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4160;ANTHISNES;61079;61000;91;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4260;BRAIVES;64015;64000;62;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4280;HANNUT;64034;64000;55;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4430;ANS;62003;62000;83;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4460;GRACE-HOLLOGNE;62118;62000;80;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4470;SAINT-GEORGES-SUR-MEUSE;64065;64000;77;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4530;VILLERS-LE-BOUILLET;61068;61000;69;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4560;CLAVIER;61012;61000;86;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4577;MODAVE;61041;61000;80;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4600;VISE;62108;62000;94;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4620;FLERON;62038;62000;97;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4670;BLEGNY;62119;62000;97;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4800;VERVIERS;63079;63000;110;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4840;WELKENRAEDT;63084;63000;113;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4850;PLOMBIERES;63088;63000;112;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4950;WAIMES;63080;63000;132;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;4960;MALMEDY;63049;63000;128;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5000;NAMUR;92094;92000;59;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5030;GEMBLOUX;92142;92000;44;7;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5060;SAMBREVILLE;92137;92000;52;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5150;FLOREFFE;92045;92000;57;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5170;PROFONDEVILLE;92101;92000;66;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5190;JEMEPPE-SUR-SAMBRE;92140;92000;51;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5300;ANDENNE;92003;92000;66;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5310;EGHEZEE;92035;92000;50;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5330;ASSESSE;92006;92000;72;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5360;HAMOIS;91059;91000;82;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5370;HAVELANGE;91064;91000;85;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5555;BIEVRE;91015;91000;117;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5570;BEAURAING;91013;91000;98;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;5620;FLORENNES;93022;93000;73;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6000;CHARLEROI;52011;52000;52;6;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6110;MONTIGNY-LE-TILLEUL;52048;52000;57;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6150;ANDERLUES;56001;56000;55;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6180;COURCELLES;52015;52000;47;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6200;CHATELET;52012;52000;56;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6220;FLEURUS;52021;52000;46;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6230;PONT-A-CELLES;52055;52000;42;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6240;FARCIENNES;52018;52000;52;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6530;THUIN;56078;56000;63;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6600;BASTOGNE;82003;82000;138;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6637;FAUVILLERS;82009;82000;147;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6700;ARLON;81001;81000;169;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6720;HABAY;85046;85000;156;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6760;VIRTON;85045;85000;170;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6850;PALISEUL;84050;84000;122;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6890;LIBIN;84035;84000;118;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;6950;NASSOGNE;83040;83000;109;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;7000;MONS;53053;53000;57;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;7050;JURBISE;53044;53000;53;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Femme;20;7090;BRAINE-LE-COMTE;55004;55000;35;6;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
