Code;Territoire;Commune;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;;;;;;;;;;
21016A64-;MOLENSTEEN;Uccle;14,4;14,4;14,4;14,4;14,4;16,4;16,4;16,4;16,4;16,4;13,6;13,6;13,6;13,6;13,6;12,8;12,8;12,8;12,8;12,8;12,8;11,6;11,6;11,6;11,6;11,2;11,2;11,2;11,2;11,2;12,2;12,2;12,2;12,2;12,2;14,4;14,4;14,4;14,4;14,4;13;13;13;13;13;14,6;14,6;14,6;14,6;14,6;15;15;15;15;15;11,2;11,2;11,2;11,2;11,2;10,8;10,8;10,8;10,8;10,8;9,6;9,6;9,6;9,6;9,6;7,2;7,2;7,2;7,2;7,2;4,6;4,6;4,6;4,6;4,6;2,8;2,8;2,8;2,8;2,8;2,2;2,2;2,2;2,2;2,2;1,400;1,400;1,400;1,400;1,400;;;;;;;;;;
21016A05-;LE CHAT;Uccle;27,8;27,8;27,8;27,8;27,8;23,4;23,4;23,4;23,4;23,4;20;20;20;20;20;19,8;19,8;19,8;19,8;19,8;19,8;24,6;24,6;24,6;24,6;36;36;36;36;36;40,2;40,2;40,2;40,2;40,2;35,2;35,2;35,2;35,2;35,2;30,2;30,2;30,2;30,2;30,2;29,8;29,8;29,8;29,8;29,8;23,4;23,4;23,4;23,4;23,4;20,8;20,8;20,8;20,8;20,8;15,4;15,4;15,4;15,4;15,4;15,8;15,8;15,8;15,8;15,8;9,8;9,8;9,8;9,8;9,8;6,8;6,8;6,8;6,8;6,8;5,4;5,4;5,4;5,4;5,4;3;3;3;3;3;1,200;1,200;1,200;1,200;1,200;;;;;;;;;;
21016A39-;FORET DE SOIGNES LORRAINE-EST;Uccle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21016A692;CIMETIERE - ST.-GILLES;Uccle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21016A533;MOENSBERG;Uccle;3,6;3,6;3,6;3,6;3,6;2,8;2,8;2,8;2,8;2,8;2,6;2,6;2,6;2,6;2,6;4,2;4,2;4,2;4,2;4,2;4,2;3,8;3,8;3,8;3,8;3;3;3;3;3;3,2;3,2;3,2;3,2;3,2;5,2;5,2;5,2;5,2;5,2;4,2;4,2;4,2;4,2;4,2;2,6;2,6;2,6;2,6;2,6;3,8;3,8;3,8;3,8;3,8;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;3,6;3,6;3,6;3,6;3,6;2,4;2,4;2,4;2,4;2,4;1,2;1,2;1,2;1,2;1,2;1,4;1,4;1,4;1,4;1,4;0,8;0,8;0,8;0,8;0,8;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21016A943;SEPT-BONNIERS;Uccle;7,4;7,4;7,4;7,4;7,4;4;4;4;4;4;5;5;5;5;5;4,8;4,8;4,8;4,8;4,8;4,8;6,8;6,8;6,8;6,8;8,6;8,6;8,6;8,6;8,6;8;8;8;8;8;6,4;6,4;6,4;6,4;6,4;7,2;7,2;7,2;7,2;7,2;6,8;6,8;6,8;6,8;6,8;8,2;8,2;8,2;8,2;8,2;4,8;4,8;4,8;4,8;4,8;4,4;4,4;4,4;4,4;4,4;3,2;3,2;3,2;3,2;3,2;2,4;2,4;2,4;2,4;2,4;0,6;0,6;0,6;0,6;0,6;0,4;0,4;0,4;0,4;0,4;1;1;1;1;1;0,800;0,800;0,800;0,800;0,800;;;;;;;;;;
21016A65-;ALSEMBERG-SUD;Uccle;8,8;8,8;8,8;8,8;8,8;8;8;8;8;8;5,6;5,6;5,6;5,6;5,6;5,2;5,2;5,2;5,2;5,2;5,2;7,2;7,2;7,2;7,2;5,2;5,2;5,2;5,2;5,2;9;9;9;9;9;9;9;9;9;9;8;8;8;8;8;6,6;6,6;6,6;6,6;6,6;7,6;7,6;7,6;7,6;7,6;8,2;8,2;8,2;8,2;8,2;5,4;5,4;5,4;5,4;5,4;3,8;3,8;3,8;3,8;3,8;2,2;2,2;2,2;2,2;2,2;1,8;1,8;1,8;1,8;1,8;1,4;1,4;1,4;1,4;1,4;0,2;0,2;0,2;0,2;0,2;0,400;0,400;0,400;0,400;0,400;;;;;;;;;;
21016A601;BOURDON;Uccle;7;7;7;7;7;9,2;9,2;9,2;9,2;9,2;7;7;7;7;7;6,6;6,6;6,6;6,6;6,6;6,6;8,4;8,4;8,4;8,4;9;9;9;9;9;7;7;7;7;7;6,8;6,8;6,8;6,8;6,8;7,6;7,6;7,6;7,6;7,6;10,2;10,2;10,2;10,2;10,2;8;8;8;8;8;5,6;5,6;5,6;5,6;5,6;4;4;4;4;4;4,2;4,2;4,2;4,2;4,2;2,6;2,6;2,6;2,6;2,6;1,2;1,2;1,2;1,2;1,2;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21016A620;KRIEKENPUT;Uccle;4,2;4,2;4,2;4,2;4,2;6,4;6,4;6,4;6,4;6,4;7,8;7,8;7,8;7,8;7,8;8,4;8,4;8,4;8,4;8,4;8,4;7,4;7,4;7,4;7,4;6,4;6,4;6,4;6,4;6,4;4,4;4,4;4,4;4,4;4,4;7,4;7,4;7,4;7,4;7,4;6;6;6;6;6;7,2;7,2;7,2;7,2;7,2;7,6;7,6;7,6;7,6;7,6;7,8;7,8;7,8;7,8;7,8;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;3,8;3,8;3,8;3,8;3,8;2,6;2,6;2,6;2,6;2,6;1,6;1,6;1,6;1,6;1,6;1,4;1,4;1,4;1,4;1,4;0,800;0,800;0,800;0,800;0,800;;;;;;;;;;
21016A01-;DIEWEG;Uccle;22,2;22,2;22,2;22,2;22,2;27,8;27,8;27,8;27,8;27,8;30;30;30;30;30;29,4;29,4;29,4;29,4;29,4;29,4;22;22;22;22;21,2;21,2;21,2;21,2;21,2;16,6;16,6;16,6;16,6;16,6;22,8;22,8;22,8;22,8;22,8;24;24;24;24;24;26,8;26,8;26,8;26,8;26,8;27;27;27;27;27;24;24;24;24;24;21,6;21,6;21,6;21,6;21,6;19,4;19,4;19,4;19,4;19,4;15,6;15,6;15,6;15,6;15,6;8,6;8,6;8,6;8,6;8,6;10;10;10;10;10;5,6;5,6;5,6;5,6;5,6;3,400;3,400;3,400;3,400;3,400;;;;;;;;;;
21016A00-;GLOBE-EST;Uccle;21,4;21,4;21,4;21,4;21,4;24,8;24,8;24,8;24,8;24,8;27,6;27,6;27,6;27,6;27,6;23,8;23,8;23,8;23,8;23,8;23,8;28,6;28,6;28,6;28,6;34,6;34,6;34,6;34,6;34,6;29,6;29,6;29,6;29,6;29,6;34,6;34,6;34,6;34,6;34,6;34,4;34,4;34,4;34,4;34,4;33,8;33,8;33,8;33,8;33,8;28;28;28;28;28;21,6;21,6;21,6;21,6;21,6;16,2;16,2;16,2;16,2;16,2;16,6;16,6;16,6;16,6;16,6;13,4;13,4;13,4;13,4;13,4;11,6;11,6;11,6;11,6;11,6;8,2;8,2;8,2;8,2;8,2;5,2;5,2;5,2;5,2;5,2;2,200;2,200;2,200;2,200;2,200;;;;;;;;;;
21016A193;WOLVENDAEL;Uccle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21016A102;GROESELENBERG;Uccle;10,4;10,4;10,4;10,4;10,4;13,8;13,8;13,8;13,8;13,8;14,6;14,6;14,6;14,6;14,6;13,4;13,4;13,4;13,4;13,4;13,4;14,2;14,2;14,2;14,2;8,6;8,6;8,6;8,6;8,6;8;8;8;8;8;9,8;9,8;9,8;9,8;9,8;12,6;12,6;12,6;12,6;12,6;17,2;17,2;17,2;17,2;17,2;14,4;14,4;14,4;14,4;14,4;12;12;12;12;12;9,4;9,4;9,4;9,4;9,4;11,2;11,2;11,2;11,2;11,2;9;9;9;9;9;4;4;4;4;4;4,8;4,8;4,8;4,8;4,8;3,4;3,4;3,4;3,4;3,4;0,800;0,800;0,800;0,800;0,800;;;;;;;;;;
21016A12-;HAMOIR;Uccle;7,8;7,8;7,8;7,8;7,8;10,6;10,6;10,6;10,6;10,6;16,4;16,4;16,4;16,4;16,4;13;13;13;13;13;13;11;11;11;11;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10;10;10;10;10;11;11;11;11;11;15,6;15,6;15,6;15,6;15,6;17,6;17,6;17,6;17,6;17,6;13,2;13,2;13,2;13,2;13,2;12,8;12,8;12,8;12,8;12,8;9,6;9,6;9,6;9,6;9,6;13,2;13,2;13,2;13,2;13,2;8,8;8,8;8,8;8,8;8,8;6,8;6,8;6,8;6,8;6,8;8;8;8;8;8;5,200;5,200;5,200;5,200;5,200;;;;;;;;;;
21016A44-;PECHERIE;Uccle;12,4;12,4;12,4;12,4;12,4;18,4;18,4;18,4;18,4;18,4;19,6;19,6;19,6;19,6;19,6;15;15;15;15;15;15;11,4;11,4;11,4;11,4;12,2;12,2;12,2;12,2;12,2;11,8;11,8;11,8;11,8;11,8;15,4;15,4;15,4;15,4;15,4;18;18;18;18;18;18,2;18,2;18,2;18,2;18,2;15,4;15,4;15,4;15,4;15,4;17,4;17,4;17,4;17,4;17,4;13,2;13,2;13,2;13,2;13,2;11,8;11,8;11,8;11,8;11,8;9,2;9,2;9,2;9,2;9,2;7;7;7;7;7;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;2,200;2,200;2,200;2,200;2,200;;;;;;;;;;
21016A214;ASTRONOMES;Uccle;1;1;1;1;1;2,8;2,8;2,8;2,8;2,8;3,8;3,8;3,8;3,8;3,8;3;3;3;3;3;3;3,2;3,2;3,2;3,2;2,8;2,8;2,8;2,8;2,8;4;4;4;4;4;5,6;5,6;5,6;5,6;5,6;2,8;2,8;2,8;2,8;2,8;3,6;3,6;3,6;3,6;3,6;2,4;2,4;2,4;2,4;2,4;1,8;1,8;1,8;1,8;1,8;2;2;2;2;2;1;1;1;1;1;2,4;2,4;2,4;2,4;2,4;2,2;2,2;2,2;2,2;2,2;1;1;1;1;1;0,2;0,2;0,2;0,2;0,2;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21016A322;CHAUSSEE DE WATERLOO-EST;Uccle;3,8;3,8;3,8;3,8;3,8;3,2;3,2;3,2;3,2;3,2;2,8;2,8;2,8;2,8;2,8;4;4;4;4;4;4;7,2;7,2;7,2;7,2;7,4;7,4;7,4;7,4;7,4;7;7;7;7;7;4,4;4,4;4,4;4,4;4,4;5,6;5,6;5,6;5,6;5,6;5,2;5,2;5,2;5,2;5,2;6,6;6,6;6,6;6,6;6,6;5;5;5;5;5;4,4;4,4;4,4;4,4;4,4;3,2;3,2;3,2;3,2;3,2;4,4;4,4;4,4;4,4;4,4;2,8;2,8;2,8;2,8;2,8;1;1;1;1;1;1,6;1,6;1,6;1,6;1,6;1,200;1,200;1,200;1,200;1,200;;;;;;;;;;
21016A400;SAINT-JOB;Uccle;14,8;14,8;14,8;14,8;14,8;17,4;17,4;17,4;17,4;17,4;19;19;19;19;19;17,2;17,2;17,2;17,2;17,2;17,2;15,2;15,2;15,2;15,2;21,6;21,6;21,6;21,6;21,6;14,4;14,4;14,4;14,4;14,4;21,6;21,6;21,6;21,6;21,6;18,2;18,2;18,2;18,2;18,2;19,2;19,2;19,2;19,2;19,2;15,4;15,4;15,4;15,4;15,4;14,8;14,8;14,8;14,8;14,8;15,6;15,6;15,6;15,6;15,6;10;10;10;10;10;10;10;10;10;10;5,2;5,2;5,2;5,2;5,2;4,6;4,6;4,6;4,6;4,6;3;3;3;3;3;0,600;0,600;0,600;0,600;0,600;;;;;;;;;;
21016A429;CARLOO;Uccle;8,2;8,2;8,2;8,2;8,2;12;12;12;12;12;12,4;12,4;12,4;12,4;12,4;12,8;12,8;12,8;12,8;12,8;12,8;13,4;13,4;13,4;13,4;9,8;9,8;9,8;9,8;9,8;7,4;7,4;7,4;7,4;7,4;11,4;11,4;11,4;11,4;11,4;10,2;10,2;10,2;10,2;10,2;12;12;12;12;12;10;10;10;10;10;13;13;13;13;13;10,8;10,8;10,8;10,8;10,8;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;4;4;4;4;4;4,6;4,6;4,6;4,6;4,6;1;1;1;1;1;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21016A410;ALPHONSE XIII;Uccle;4,6;4,6;4,6;4,6;4,6;6,6;6,6;6,6;6,6;6,6;6,2;6,2;6,2;6,2;6,2;6;6;6;6;6;6;3,8;3,8;3,8;3,8;4,6;4,6;4,6;4,6;4,6;3;3;3;3;3;6,4;6,4;6,4;6,4;6,4;4;4;4;4;4;6,4;6,4;6,4;6,4;6,4;7;7;7;7;7;3,6;3,6;3,6;3,6;3,6;4,2;4,2;4,2;4,2;4,2;4,4;4,4;4,4;4,4;4,4;3,8;3,8;3,8;3,8;3,8;5,6;5,6;5,6;5,6;5,6;3;3;3;3;3;1,2;1,2;1,2;1,2;1,2;0,600;0,600;0,600;0,600;0,600;;;;;;;;;;
21016A490;KAUWBERG;Uccle;0,8;0,8;0,8;0,8;0,8;1,6;1,6;1,6;1,6;1,6;2,4;2,4;2,4;2,4;2,4;4,2;4,2;4,2;4,2;4,2;4,2;3;3;3;3;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;2,4;2,4;2,4;2,4;2,4;1,8;1,8;1,8;1,8;1,8;3,6;3,6;3,6;3,6;3,6;2,6;2,6;2,6;2,6;2,6;3,2;3,2;3,2;3,2;3,2;2,4;2,4;2,4;2,4;2,4;1,8;1,8;1,8;1,8;1,8;2;2;2;2;2;0,6;0,6;0,6;0,6;0,6;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21016A639;HOMBORCH;Uccle;12,2;12,2;12,2;12,2;12,2;18,4;18,4;18,4;18,4;18,4;20,2;20,2;20,2;20,2;20,2;25,8;25,8;25,8;25,8;25,8;25,8;20,8;20,8;20,8;20,8;14;14;14;14;14;7,4;7,4;7,4;7,4;7,4;7,2;7,2;7,2;7,2;7,2;10;10;10;10;10;11,8;11,8;11,8;11,8;11,8;16,2;16,2;16,2;16,2;16,2;11,6;11,6;11,6;11,6;11,6;15,4;15,4;15,4;15,4;15,4;10,2;10,2;10,2;10,2;10,2;7,4;7,4;7,4;7,4;7,4;5,6;5,6;5,6;5,6;5,6;4,4;4,4;4,4;4,4;4,4;2,2;2,2;2,2;2,2;2,2;1,400;1,400;1,400;1,400;1,400;;;;;;;;;;
21016A610;ENGELAND;Uccle;3,4;3,4;3,4;3,4;3,4;3,8;3,8;3,8;3,8;3,8;2,6;2,6;2,6;2,6;2,6;3;3;3;3;3;3;2,8;2,8;2,8;2,8;1,8;1,8;1,8;1,8;1,8;2,6;2,6;2,6;2,6;2,6;3,2;3,2;3,2;3,2;3,2;2,8;2,8;2,8;2,8;2,8;2,4;2,4;2,4;2,4;2,4;2,4;2,4;2,4;2,4;2,4;3,4;3,4;3,4;3,4;3,4;4,4;4,4;4,4;4,4;4,4;2,4;2,4;2,4;2,4;2,4;3,6;3,6;3,6;3,6;3,6;1,6;1,6;1,6;1,6;1,6;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21016A521;VERREWINKEL;Uccle;1;1;1;1;1;2,4;2,4;2,4;2,4;2,4;3;3;3;3;3;5;5;5;5;5;5;4,6;4,6;4,6;4,6;2,4;2,4;2,4;2,4;2,4;1,8;1,8;1,8;1,8;1,8;1,8;1,8;1,8;1,8;1,8;1,6;1,6;1,6;1,6;1,6;3,2;3,2;3,2;3,2;3,2;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;1,8;1,8;1,8;1,8;1,8;1,2;1,2;1,2;1,2;1,2;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21016A342;FOND;Uccle;14,6;14,6;14,6;14,6;14,6;20;20;20;20;20;21,8;21,8;21,8;21,8;21,8;22;22;22;22;22;22;23;23;23;23;13,2;13,2;13,2;13,2;13,2;10,4;10,4;10,4;10,4;10,4;11,4;11,4;11,4;11,4;11,4;13,8;13,8;13,8;13,8;13,8;20,8;20,8;20,8;20,8;20,8;22,8;22,8;22,8;22,8;22,8;19,6;19,6;19,6;19,6;19,6;19,8;19,8;19,8;19,8;19,8;23,4;23,4;23,4;23,4;23,4;19,2;19,2;19,2;19,2;19,2;16;16;16;16;16;9,4;9,4;9,4;9,4;9,4;5,8;5,8;5,8;5,8;5,8;1,400;1,400;1,400;1,400;1,400;;;;;;;;;;
21016A311;FORT JACO;Uccle;6;6;6;6;6;9,4;9,4;9,4;9,4;9,4;12;12;12;12;12;15,2;15,2;15,2;15,2;15,2;15,2;10,6;10,6;10,6;10,6;7,4;7,4;7,4;7,4;7,4;4,2;4,2;4,2;4,2;4,2;5,8;5,8;5,8;5,8;5,8;10,4;10,4;10,4;10,4;10,4;9,4;9,4;9,4;9,4;9,4;11,8;11,8;11,8;11,8;11,8;10,6;10,6;10,6;10,6;10,6;7,6;7,6;7,6;7,6;7,6;8,2;8,2;8,2;8,2;8,2;7,6;7,6;7,6;7,6;7,6;5,8;5,8;5,8;5,8;5,8;3;3;3;3;3;2,6;2,6;2,6;2,6;2,6;1,400;1,400;1,400;1,400;1,400;;;;;;;;;;
21017A512;VANDER ELST - BIEN FAIRE;Watermael-Boitsfort;6,2;6,2;6,2;6,2;6,2;5,4;5,4;5,4;5,4;5,4;6,2;6,2;6,2;6,2;6,2;6,8;6,8;6,8;6,8;6,8;6,8;6,6;6,6;6,6;6,6;9,2;9,2;9,2;9,2;9,2;7,4;7,4;7,4;7,4;7,4;6,4;6,4;6,4;6,4;6,4;8,4;8,4;8,4;8,4;8,4;6;6;6;6;6;8,6;8,6;8,6;8,6;8,6;8;8;8;8;8;5,4;5,4;5,4;5,4;5,4;5,4;5,4;5,4;5,4;5,4;3,8;3,8;3,8;3,8;3,8;3,4;3,4;3,4;3,4;3,4;0,8;0,8;0,8;0,8;0,8;2,2;2,2;2,2;2,2;2,2;0,400;0,400;0,400;0,400;0,400;;;;;;;;;;
21017A541;LOUTRIER - WIENER;Watermael-Boitsfort;4,2;4,2;4,2;4,2;4,2;4;4;4;4;4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;4,8;4,8;4,8;4,8;6,2;6,2;6,2;6,2;6,2;7,8;7,8;7,8;7,8;7,8;6,2;6,2;6,2;6,2;6,2;4,4;4,4;4,4;4,4;4,4;5,4;5,4;5,4;5,4;5,4;4,2;4,2;4,2;4,2;4,2;3,2;3,2;3,2;3,2;3,2;5,6;5,6;5,6;5,6;5,6;4,8;4,8;4,8;4,8;4,8;4,2;4,2;4,2;4,2;4,2;2,4;2,4;2,4;2,4;2,4;1,8;1,8;1,8;1,8;1,8;2,2;2,2;2,2;2,2;2,2;2,600;2,600;2,600;2,600;2,600;;;;;;;;;;
21017A192;STADE DES TROIS TILLEULS;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21017A635;PRINCES BRABANCONS;Watermael-Boitsfort;1,2;1,2;1,2;1,2;1,2;5,2;5,2;5,2;5,2;5,2;3,6;3,6;3,6;3,6;3,6;4;4;4;4;4;4;3,2;3,2;3,2;3,2;2,2;2,2;2,2;2,2;2,2;1,4;1,4;1,4;1,4;1,4;0,6;0,6;0,6;0,6;0,6;3;3;3;3;3;4,2;4,2;4,2;4,2;4,2;3;3;3;3;3;3;3;3;3;3;2,2;2,2;2,2;2,2;2,2;1,4;1,4;1,4;1,4;1,4;0,8;0,8;0,8;0,8;0,8;1,8;1,8;1,8;1,8;1,8;0,6;0,6;0,6;0,6;0,6;1,2;1,2;1,2;1,2;1,2;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21017A11-;FLOREAL;Watermael-Boitsfort;7;7;7;7;7;12,6;12,6;12,6;12,6;12,6;10;10;10;10;10;11,4;11,4;11,4;11,4;11,4;11,4;7;7;7;7;6,2;6,2;6,2;6,2;6,2;6,6;6,6;6,6;6,6;6,6;6,2;6,2;6,2;6,2;6,2;5;5;5;5;5;8,6;8,6;8,6;8,6;8,6;7,8;7,8;7,8;7,8;7,8;9,4;9,4;9,4;9,4;9,4;7,2;7,2;7,2;7,2;7,2;8;8;8;8;8;4,6;4,6;4,6;4,6;4,6;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;1;1;1;1;1;0,400;0,400;0,400;0,400;0,400;;;;;;;;;;
21017A240;SOUVERAIN-OUEST;Watermael-Boitsfort;4,8;4,8;4,8;4,8;4,8;4,6;4,6;4,6;4,6;4,6;6,2;6,2;6,2;6,2;6,2;8;8;8;8;8;8;6,2;6,2;6,2;6,2;4,6;4,6;4,6;4,6;4,6;4,2;4,2;4,2;4,2;4,2;3;3;3;3;3;3,2;3,2;3,2;3,2;3,2;5,8;5,8;5,8;5,8;5,8;6,6;6,6;6,6;6,6;6,6;6;6;6;6;6;3,8;3,8;3,8;3,8;3,8;4;4;4;4;4;3,2;3,2;3,2;3,2;3,2;2,4;2,4;2,4;2,4;2,4;1,6;1,6;1,6;1,6;1,6;0,2;0,2;0,2;0,2;0,2;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21017A230;BEGUINETTES;Watermael-Boitsfort;7;7;7;7;7;7,2;7,2;7,2;7,2;7,2;8;8;8;8;8;7,2;7,2;7,2;7,2;7,2;7,2;10,6;10,6;10,6;10,6;8,4;8,4;8,4;8,4;8,4;6,2;6,2;6,2;6,2;6,2;8,2;8,2;8,2;8,2;8,2;7,4;7,4;7,4;7,4;7,4;8,8;8,8;8,8;8,8;8,8;8;8;8;8;8;11,8;11,8;11,8;11,8;11,8;7;7;7;7;7;8,4;8,4;8,4;8,4;8,4;5,4;5,4;5,4;5,4;5,4;2,8;2,8;2,8;2,8;2,8;1,4;1,4;1,4;1,4;1,4;2;2;2;2;2;0,600;0,600;0,600;0,600;0,600;;;;;;;;;;
21017A220;LE LOGIS-SUD;Watermael-Boitsfort;3,8;3,8;3,8;3,8;3,8;4,2;4,2;4,2;4,2;4,2;5,6;5,6;5,6;5,6;5,6;7,6;7,6;7,6;7,6;7,6;7,6;4,6;4,6;4,6;4,6;3,8;3,8;3,8;3,8;3,8;1,6;1,6;1,6;1,6;1,6;2,4;2,4;2,4;2,4;2,4;3;3;3;3;3;2,2;2,2;2,2;2,2;2,2;3,4;3,4;3,4;3,4;3,4;3,8;3,8;3,8;3,8;3,8;2,8;2,8;2,8;2,8;2,8;3,6;3,6;3,6;3,6;3,6;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;0,6;0,6;0,6;0,6;0,6;0,2;0,2;0,2;0,2;0,2;0,800;0,800;0,800;0,800;0,800;;;;;;;;;;
21017A443;VILLE-ET-FORET - ELAN;Watermael-Boitsfort;3,4;3,4;3,4;3,4;3,4;4,8;4,8;4,8;4,8;4,8;7,4;7,4;7,4;7,4;7,4;4,8;4,8;4,8;4,8;4,8;4,8;4,2;4,2;4,2;4,2;3,4;3,4;3,4;3,4;3,4;2,8;2,8;2,8;2,8;2,8;1,6;1,6;1,6;1,6;1,6;4,8;4,8;4,8;4,8;4,8;4,4;4,4;4,4;4,4;4,4;5;5;5;5;5;5,8;5,8;5,8;5,8;5,8;4,8;4,8;4,8;4,8;4,8;4,2;4,2;4,2;4,2;4,2;2,6;2,6;2,6;2,6;2,6;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21017A41-;AVENUE DE VISE;Watermael-Boitsfort;6,8;6,8;6,8;6,8;6,8;7;7;7;7;7;8,8;8,8;8,8;8,8;8,8;8,8;8,8;8,8;8,8;8,8;8,8;9,4;9,4;9,4;9,4;16,4;16,4;16,4;16,4;16,4;13,6;13,6;13,6;13,6;13,6;12,8;12,8;12,8;12,8;12,8;11,6;11,6;11,6;11,6;11,6;11,4;11,4;11,4;11,4;11,4;9,2;9,2;9,2;9,2;9,2;8,4;8,4;8,4;8,4;8,4;7,8;7,8;7,8;7,8;7,8;6;6;6;6;6;5;5;5;5;5;2,6;2,6;2,6;2,6;2,6;2,2;2,2;2,2;2,2;2,2;1,6;1,6;1,6;1,6;1,6;0,600;0,600;0,600;0,600;0,600;;;;;;;;;;
21017A523;MARTIN-PECHEUR;Watermael-Boitsfort;5,8;5,8;5,8;5,8;5,8;7;7;7;7;7;6,4;6,4;6,4;6,4;6,4;5,8;5,8;5,8;5,8;5,8;5,8;5,6;5,6;5,6;5,6;8,4;8,4;8,4;8,4;8,4;12,4;12,4;12,4;12,4;12,4;9,4;9,4;9,4;9,4;9,4;7,8;7,8;7,8;7,8;7,8;8,6;8,6;8,6;8,6;8,6;8,8;8,8;8,8;8,8;8,8;9,4;9,4;9,4;9,4;9,4;6,2;6,2;6,2;6,2;6,2;6,8;6,8;6,8;6,8;6,8;8,8;8,8;8,8;8,8;8,8;6,2;6,2;6,2;6,2;6,2;6,8;6,8;6,8;6,8;6,8;5,2;5,2;5,2;5,2;5,2;1,800;1,800;1,800;1,800;1,800;;;;;;;;;;
21017A613;AVENUE DE TERCOIGNE;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
