,Coord,PKUID,OBJECTID,CD_SECTOR,TX_SECTOR_DESCR_FR,CD_SUB_MUNTY,CD_MUNTY_REFNIS,TX_MUNTY_DESCR_FR,CD_DSTR_REFNIS,TX_ADM_DSTR_DESCR_FR,CD_RGN_REFNIS,TX_RGN_DESCR_FR,CD_NUTS1,CD_NUTS2,CD_NUTS3
693,"153600.4531000033,169622.5 153484.40630000085,169487.60940000042 153437.3593999967,169432.75 153381.34380000085,169452.0625 153258.3593999967,169496.23440000042 153281.3281000033,169562.75 153321.9375,169689.67190000042 153348.28130000085,169774.09380000085 153355.0,169774.70309999958 153410.2968999967,169782.40630000085 153481.40630000085,169790.79690000042 153543.2031000033,169804.70309999958 153579.6406000033,169814.60940000042 153600.4531000033,169622.5",2962,2691,21019A04-,EGGERICX (RUE),21019A0,21019,Woluwe-Saint-Pierre,21000,Arrondissement de Bruxelles-Capitale,4000,R̩gion de Bruxelles-Capitale,BE1,BE10,BE100
694,"154069.9531000033,169884.59380000085 154076.8125,169884.57809999958 154401.4843999967,169883.95309999958 154391.0156000033,169822.96880000085 154379.8593999967,169778.29690000042 154370.3906000033,169767.96880000085 154368.6406000033,169758.73440000042 154318.6718999967,169732.5625 154290.1093999967,169727.79690000042 154212.75,169725.42190000042 154174.0781000033,169723.03130000085 154111.0,169721.84380000085 154064.59380000085,169715.89059999958 154103.8593999967,169563.57809999958 154134.7968999967,169554.04690000042 154141.90630000085,169390.39059999958 154062.2031000033,169388.625 154019.5,169384.03130000085 153975.125,169547.76559999958 153959.78130000085,169616.76559999958 153943.2343999967,169677.45309999958 153932.75,169710.5625 153918.40630000085,169765.73440000042 153895.3906000033,169867.6875 153897.7968999967,169867.90630000085 154015.5,169884.70309999958 154069.9531000033,169884.59380000085",2963,2692,21019A052,DON BOSCO,21019A0,21019,Woluwe-Saint-Pierre,21000,Arrondissement de Bruxelles-Capitale,4000,R̩gion de Bruxelles-Capitale,BE1,BE10,BE100
695,"154171.6875,169385.0625 154224.65630000085,169373.15630000085 154235.6718999967,169367.73440000042 154254.0156000033,169358.71880000085 154297.25,169337.45309999958 154354.3593999967,169297.0 154396.0156000033,169247.01559999958 154432.90630000085,169183.9375 154501.34380000085,169024.46880000085 154567.3906000033,168874.70309999958 154549.4375,168837.17190000042 154434.5156000033,168681.34380000085 154395.5625,168616.67190000042 154326.6093999967,168456.1875 154314.3593999967,168429.07809999958 154297.375,168391.46880000085 154225.59380000085,168370.5 154213.09380000085,168436.0 154014.59380000085,168284.29690000042 153942.09380000085,168233.20309999958 153897.1718999967,168195.40630000085 153895.625,168194.10940000042 153835.71880000085,168317.01559999958 153928.875,168409.125 153936.2343999967,168419.4375 153941.3125,168451.92190000042 153915.9375,168512.84380000085 153866.4375,168509.17190000042 153855.9843999967,168507.89059999958 153852.78130000085,168544.64059999958 153849.59380000085,168570.15630000085 153835.2343999967,168605.23440000042 153844.90630000085,168607.32809999958 153894.2343999967,168617.98440000042 153879.3593999967,168636.59380000085 153784.4375,168806.29690000042 153806.78130000085,168849.95309999958 153778.34380000085,168887.51559999958 153757.03130000085,168930.17190000042 153860.59380000085,168953.51559999958 153869.21880000085,169012.40630000085 153877.125,169230.4375 153793.78130000085,169185.6875 153791.6406000033,169189.10940000042 153777.9375,169211.28130000085 153699.9843999967,169337.42190000042 153795.1093999967,169338.34380000085 153860.09380000085,169344.4375 154019.5,169384.03130000085 154062.2031000033,169388.625 154141.90630000085,169390.39059999958 154171.6875,169385.0625",2964,2693,21019A09-,WOLUWE (PARC DE),21019A0,21019,Woluwe-Saint-Pierre,21000,Arrondissement de Bruxelles-Capitale,4000,R̩gion de Bruxelles-Capitale,BE1,BE10,BE100
696,"156641.6406000033,170323.46880000085 156668.4218999967,170301.34380000085 156744.125,170308.32809999958 156801.1875,170311.82809999958 156853.59380000085,170317.64059999958 156933.09380000085,170325.90630000085 156931.0,170296.90630000085 156929.40630000085,170265.40630000085 156925.7031000033,170226.79690000042 156922.5,170162.29690000042 156917.2968999967,170123.70309999958 156917.2031000033,170098.29690000042 156914.0,170060.20309999958 156911.40630000085,170020.0 156906.2031000033,169983.5 156906.09380000085,169963.59380000085 156911.09380000085,169944.29690000042 156920.2031000033,169922.40630000085 156933.7968999967,169898.5 156946.5,169872.09380000085 156949.6875,169866.5625 156903.125,169834.4375 156872.7343999967,169828.20309999958 156791.3281000033,169806.375 156709.5156000033,169784.5625 156674.5468999967,169765.875 156653.8593999967,169784.26559999958 156629.40630000085,169801.73440000042 156599.125,169813.375 156537.40630000085,169820.35940000042 156496.6406000033,169825.03130000085 156469.8593999967,169864.625 156433.75,169894.90630000085 156357.1093999967,169939.125 156363.40630000085,169982.48440000042 156325.5156000033,169981.73440000042 156284.8125,169980.92190000042 156269.7343999967,169983.07809999958 156283.21880000085,169996.875 156365.0156000033,170083.04690000042 156372.5625,170091.0 156404.46880000085,170124.5 156387.0156000033,170136.57809999958 156387.75,170138.29690000042 156392.40630000085,170207.01559999958 156396.9843999967,170210.76559999958 156506.5781000033,170279.26559999958 156503.2031000033,170297.875 156578.75,170333.95309999958 156616.0156000033,170345.59380000085 156641.6406000033,170323.46880000085",2965,2694,21019A10-,STOCKEL,21019A1,21019,Woluwe-Saint-Pierre,21000,Arrondissement de Bruxelles-Capitale,4000,R̩gion de Bruxelles-Capitale,BE1,BE10,BE100
697,"156957.09380000085,169853.70309999958 156972.2031000033,169824.70309999958 156980.2031000033,169798.29690000042 156987.2968999967,169770.29690000042 156989.2031000033,169736.20309999958 156996.2031000033,169690.5 156996.0,169653.90630000085 156992.3125,169648.90630000085 156989.91679999977,169645.65650000051 156983.79839999974,169652.25800000131 156969.5468999967,169632.91670000181 156944.60679999739,169598.81500000134 156830.59489999712,169474.11439999938 156833.46930000186,169468.0960999988 156789.53130000085,169392.96880000085 156670.75,169172.85940000042 156650.9531000033,169134.42190000042 156603.2031000033,169045.90630000085 156541.46880000085,168932.84380000085 156480.9218999967,169020.29690000042 156377.2656000033,169157.71880000085 156349.90630000085,169197.3125 156304.4843999967,169253.20309999958 156277.7031000033,169288.14059999958 156203.8125,169375.26559999958 156268.5468999967,169426.95309999958 156458.25,169580.4375 156557.2031000033,169659.125 156640.1718999967,169726.90630000085 156674.5468999967,169765.875 156709.5156000033,169784.5625 156791.3281000033,169806.375 156872.7343999967,169828.20309999958 156903.125,169834.4375 156949.6875,169866.5625 156957.09380000085,169853.70309999958",2966,2695,21019A11-,MILLE METRES (AVENUE),21019A1,21019,Woluwe-Saint-Pierre,21000,Arrondissement de Bruxelles-Capitale,4000,R̩gion de Bruxelles-Capitale,BE1,BE10,BE100
698,"156284.8125,169980.92190000042 156325.5156000033,169981.73440000042 156363.40630000085,169982.48440000042 156357.1093999967,169939.125 156433.75,169894.90630000085 156469.8593999967,169864.625 156496.6406000033,169825.03130000085 156537.40630000085,169820.35940000042 156599.125,169813.375 156629.40630000085,169801.73440000042 156653.8593999967,169784.26559999958 156674.5468999967,169765.875 156640.1718999967,169726.90630000085 156557.2031000033,169659.125 156458.25,169580.4375 156268.5468999967,169426.95309999958 156203.8125,169375.26559999958 156156.5781000033,169432.5625 156119.3125,169482.64059999958 156040.9375,169577.46880000085 156024.1875,169597.73440000042 155969.3125,169665.75 155983.0625,169680.89059999958 155985.4375,169683.03130000085 156133.25,169837.32809999958 156216.2031000033,169928.26559999958 156261.9531000033,169975.10940000042 156269.7343999967,169983.07809999958 156284.8125,169980.92190000042",2967,2696,21019A12-,ESCRIME (AVENUE DE L'),21019A1,21019,Woluwe-Saint-Pierre,21000,Arrondissement de Bruxelles-Capitale,4000,R̩gion de Bruxelles-Capitale,BE1,BE10,BE100
699,"156269.7343999967,169983.07809999958 156261.9531000033,169975.10940000042 156216.2031000033,169928.26559999958 156133.25,169837.32809999958 155985.4375,169683.03130000085 155983.0625,169680.89059999958 155969.3125,169665.75 155940.5468999967,169634.03130000085 155878.8281000033,169569.98440000042 155843.8906000033,169532.71880000085 155785.65630000085,169469.82809999958 155708.8593999967,169388.01559999958 155657.7343999967,169425.45309999958 155603.4531000033,169466.17190000042 155532.8906000033,169517.73440000042 155470.4531000033,169554.375 155446.03130000085,169570.65630000085 155378.1718999967,169612.73440000042 155326.6093999967,169645.29690000042 155296.75,169660.23440000042 155241.1093999967,169715.875 155205.6875,169767.39059999958 155209.09380000085,169767.90630000085 155249.7968999967,169774.40630000085 155306.09380000085,169785.40630000085 155356.90630000085,169793.90630000085 155421.5,169812.0 155448.3125,169817.28130000085 155464.59380000085,169820.5 155502.7031000033,169827.0 155538.7968999967,169838.59380000085 155572.2968999967,169851.20309999958 155616.09380000085,169867.79690000042 155651.59380000085,169878.90630000085 155698.2968999967,169890.0 155729.40630000085,169899.0 155755.7031000033,169903.0 155792.7968999967,169912.0 155870.5,169926.59380000085 155927.40630000085,169932.5 155959.90630000085,169933.90630000085 156007.09380000085,169935.29690000042 156038.6875,169940.29690000042 156040.0468999967,169940.04690000042 156055.3281000033,169937.26559999958 156056.2968999967,169942.79690000042 156062.71880000085,169943.875 156106.125,169953.79690000042 156171.53130000085,169971.34380000085 156182.8593999967,169975.125 156200.25,169980.92190000042 156224.1875,169984.10940000042 156252.28130000085,169984.10940000042 156262.46880000085,169984.10940000042 156269.7343999967,169983.07809999958",2968,2697,21019A131,KONKEL,21019A1,21019,Woluwe-Saint-Pierre,21000,Arrondissement de Bruxelles-Capitale,4000,R̩gion de Bruxelles-Capitale,BE1,BE10,BE100
700,"156211.1406000033,170422.07809999958 156219.2031000033,170422.23440000042 156221.1718999967,170394.54690000042 156227.8125,170394.54690000042 156372.2031000033,170414.46880000085 156445.25,170424.48440000042 156460.3125,170411.6875 156480.09380000085,170362.20309999958 156482.40630000085,170355.76559999958 156503.2031000033,170297.875 156506.5781000033,170279.26559999958 156396.9843999967,170210.76559999958 156392.40630000085,170207.01559999958 156387.75,170138.29690000042 156387.0156000033,170136.57809999958 156404.46880000085,170124.5 156372.5625,170091.0 156365.0156000033,170083.04690000042 156283.21880000085,169996.875 156269.7343999967,169983.07809999958 156262.46880000085,169984.10940000042 156252.28130000085,169984.10940000042 156224.1875,169984.10940000042 156200.25,169980.92190000042 156182.8593999967,169975.125 156171.53130000085,169971.34380000085 156106.125,169953.79690000042 156062.71880000085,169943.875 155990.59380000085,170011.5 155961.7031000033,170035.5 155941.0,170058.5 155922.2968999967,170077.29690000042 155901.0,170100.70309999958 155887.40630000085,170116.0 155871.7031000033,170146.59380000085 155846.40630000085,170186.79690000042 155696.09380000085,170134.70309999958 155624.84380000085,170233.625 155599.7968999967,170268.40630000085 155702.59380000085,170311.0 155688.2968999967,170340.90630000085 155716.59380000085,170360.90630000085 155744.0,170374.70309999958 155761.2031000033,170383.40630000085 155788.59380000085,170388.09380000085 155822.0,170395.40630000085 155859.0,170400.59380000085 155922.40630000085,170408.0 156024.40630000085,170419.09380000085 156074.59380000085,170416.20309999958 156102.59380000085,170410.29690000042 156117.2968999967,170398.09380000085 156194.90630000085,170411.70309999958 156200.1718999967,170429.28130000085 156211.1406000033,170429.90630000085 156211.1406000033,170422.07809999958",2969,2698,21019A14-,VAL DE SEIGNEURS,21019A1,21019,Woluwe-Saint-Pierre,21000,Arrondissement de Bruxelles-Capitale,4000,R̩gion de Bruxelles-Capitale,BE1,BE10,BE100
701,"156609.7968999967,170930.09380000085 156614.90630000085,170923.09380000085 156619.0,170917.5 156628.7031000033,170915.5 156630.7031000033,170908.40630000085 156641.90630000085,170874.5 156658.0,170831.29690000042 156679.7031000033,170775.79690000042 156687.2031000033,170750.40630000085 156695.2031000033,170719.90630000085 156708.2968999967,170674.59380000085 156726.90630000085,170615.59380000085 156733.0,170596.79690000042 156748.5,170552.0 156780.2031000033,170457.40630000085 156784.12309999764,170457.84519999847 156791.47850000113,170435.50690000132 156810.21630000323,170440.67590000108 156855.44529999793,170453.59849999845 156902.6128000021,170467.49029999971 156919.39370000362,170472.99219999835 156928.8125,170474.04690000042 156931.0,170474.29690000042 156932.5,170446.79690000042 156928.2968999967,170424.0 156927.2968999967,170398.09380000085 156929.2031000033,170362.5 156933.09380000085,170325.90630000085 156853.59380000085,170317.64059999958 156801.1875,170311.82809999958 156744.125,170308.32809999958 156668.4218999967,170301.34380000085 156641.6406000033,170323.46880000085 156616.0156000033,170345.59380000085 156578.75,170333.95309999958 156503.2031000033,170297.875 156482.40630000085,170355.76559999958 156480.09380000085,170362.20309999958 156460.3125,170411.6875 156445.25,170424.48440000042 156372.2031000033,170414.46880000085 156227.8125,170394.54690000042 156221.1718999967,170394.54690000042 156219.2031000033,170422.23440000042 156211.1406000033,170422.07809999958 156211.1406000033,170429.90630000085 156200.1718999967,170429.28130000085 156211.6875,170467.71880000085 156223.40630000085,170506.79690000042 156230.08250000328,170510.67550000176 156231.31650000066,170522.86030000076 156245.28689999878,170536.38390000165 156250.64930000156,170540.89959999919 156253.61270000041,170543.15749999881 156262.7853000015,170542.31080000103 156272.24000000209,170541.60520000011 156286.91610000283,170540.47630000114 156290.44399999827,170540.47630000114 156300.75419999659,170542.15650000051 156308.61259999871,170543.66459999979 156311.78769999743,170544.0615000017 156316.39159999788,170546.046 156316.42589999735,170546.55209999904 156327.87489999831,170551.43039999902 156336.87099999934,170555.24049999937 156354.7575000003,170567.62339999899 156367.03450000286,170568.99929999933 156379.84080000222,170566.98840000108 156396.77470000088,170564.34250000119 156406.77070000023,170563.11349999905 156251.59380000085,170809.20309999958 156254.8424,170810.39809999987 156230.13880000263,170856.97049999982 156339.63939999789,170879.40909999982 156368.62409999967,170885.817299999 156471.57859999686,170908.57930000126 156538.94600000232,170915.42410000041 156555.49909999967,170917.10599999875 156554.92890000343,170921.66739999875 156599.3281000033,170941.35940000042 156606.2031000033,170944.40630000085 156609.7968999967,170930.09380000085",2970,2699,21019A15-,KAPELLEVELD,21019A1,21019,Woluwe-Saint-Pierre,21000,Arrondissement de Bruxelles-Capitale,4000,R̩gion de Bruxelles-Capitale,BE1,BE10,BE100
702,"155635.125,169136.34380000085 155754.3281000033,169051.42190000042 155851.4843999967,168980.98440000042 155805.75,168930.65630000085 155725.8906000033,168839.5 155651.875,168757.70309999958 155603.1718999967,168703.9375 155519.8125,168609.67190000042 155494.875,168582.39059999958 155432.5468999967,168513.82809999958 155375.6875,168472.26559999958 155326.9843999967,168523.1875 155288.8125,168548.89059999958 155259.2031000033,168564.48440000042 155228.03130000085,168574.60940000042 155198.4375,168583.17190000042 155151.4843999967,168586.89059999958 155162.4218999967,168654.375 155182.6406000033,168709.10940000042 155154.0781000033,168768.60940000042 155120.7656000033,168844.78130000085 155114.8906000033,168857.71880000085 155098.4218999967,168897.98440000042 155081.84380000085,168921.54690000042 155066.5781000033,168938.0 155062.0,168943.14059999958 155011.65630000085,168999.71880000085 155017.9843999967,168999.60940000042 155241.7968999967,169005.15630000085 155270.6718999967,169011.57809999958 155311.6718999967,169024.95309999958 155347.78130000085,169042.42190000042 155374.5625,169055.23440000042 155402.5156000033,169075.03130000085 155430.4531000033,169095.98440000042 155474.1406000033,169139.07809999958 155509.0781000033,169175.1875 155537.78130000085,169205.76559999958 155635.125,169136.34380000085",2971,2700,21019A20-,SAINT-PAUL,21019A2,21019,Woluwe-Saint-Pierre,21000,Arrondissement de Bruxelles-Capitale,4000,R̩gion de Bruxelles-Capitale,BE1,BE10,BE100
