SectorStatID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
21006A414,20,20,20,20,20,22,22,22,22,22,17,17,17,17,17,13,13,13,17,17,17,16,16,16,16,24,24,24,24,24,31,31,31,31,31,35,35,35,35,35,34,34,34,34,34,27,23,23,23,23,20,20,20,19,19,23,23,23,23,23,17,17,17,13,13,11,11,11,11,11,12,12,12,12,12,8,8,8,8,8,7,7,7,7,7,5,5,5,5,5,2,2,2,2,2
21006A171,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,2,2,2,4,4,4,6,6,6,6,7,7,7,7,7,11,11,11,11,11,7,7,7,7,7,5,4,4,4,4,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006A25-,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,9,9,9,9,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,6,6,5,5,4,4,4,6,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1
21006A48-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006A22-,16,16,16,16,16,14,14,14,14,14,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,24,24,24,24,24,27,27,27,25,23,14,14,13,13,13,13,14,12,12,12,12,12,12,11,11,10,10,10,10,10,10,10,10,8,8,7,7,7,7,7,8,8,8,8,8,7,7,7,7,7,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2
21006A011,22,22,22,22,22,24,24,24,24,24,19,19,19,19,19,18,18,18,20,20,20,19,19,19,19,22,21,23,23,22,23,25,26,21,21,22,22,22,22,22,19,19,19,19,19,19,19,19,19,19,17,17,17,17,17,15,15,15,15,15,14,14,14,11,11,10,10,10,10,10,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,2,2,2,2,2,1,1,1,1,1
21006A142,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,7,7,7,8,8,8,11,11,11,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21006A042,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,8,8,8,8,8,8,8,8,8,10,10,10,11,10,10,10,10,10,10,8,10,8,8,8,10,10,10,10,10,7,7,7,7,7,8,8,8,8,8,6,6,6,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
21006A052,20,20,20,20,20,19,19,19,19,19,15,15,15,15,15,15,15,15,17,17,17,16,16,16,16,21,21,21,21,21,25,25,25,19,20,19,19,19,19,19,20,20,20,20,20,17,17,17,17,17,17,17,17,17,17,13,13,13,13,13,13,13,13,10,10,12,12,12,12,12,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2
21006A323,4,4,4,4,4,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,8,8,8,8,5,5,5,5,5,2,2,2,2,2,4,4,4,4,4,3,4,3,3,3,6,6,6,6,6,5,5,6,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21007A03-,6,6,6,6,6,9,9,9,9,9,12,12,12,12,12,10,10,10,11,11,11,9,9,9,9,8,8,8,8,8,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
21007A252,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A201,13,13,13,13,13,14,14,14,14,14,11,11,11,11,11,12,12,12,13,13,13,13,13,13,13,16,16,16,16,16,19,19,19,19,19,25,25,25,25,25,21,21,21,21,21,17,17,17,17,17,14,13,13,13,13,13,13,13,13,13,14,14,14,14,14,12,12,12,12,12,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5
21007A21-,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0
21007A291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A242,2,2,2,2,2,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,6,6,6,6,6,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A75-,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,10,10,10,10,10,10,10,10,9,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
21007A814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A111,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
21007A41-,5,5,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
21007A142,9,9,9,9,9,10,10,10,10,10,8,8,8,8,8,7,7,7,8,8,8,8,8,8,8,11,11,11,11,11,15,15,15,15,15,14,11,10,10,11,9,9,9,9,9,10,10,10,10,10,8,8,8,8,8,7,7,7,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
21007A53-,19,19,19,19,19,20,20,20,20,20,14,14,14,14,14,11,11,11,15,15,15,21,21,21,21,30,26,26,26,26,29,29,29,29,29,25,25,25,25,25,23,23,23,23,23,23,23,23,23,23,21,21,21,21,21,14,14,14,14,14,14,14,14,9,9,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1
21007A50-,25,25,25,25,25,21,21,21,21,21,17,17,17,17,17,18,18,18,22,22,22,23,23,23,23,28,24,24,24,28,30,30,30,30,30,31,31,31,31,31,26,26,26,26,26,26,26,26,26,26,19,19,19,17,17,20,20,20,20,20,16,16,16,13,13,11,11,11,11,11,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
21007A51-,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,6,6,6,7,6,12,12,12,12,12,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
21007A552,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A541,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,4,4,4,4,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21007A61-,48,48,48,48,48,42,42,42,42,42,31,31,31,31,31,27,27,27,35,35,35,35,35,35,35,48,41,41,41,41,42,42,43,42,42,52,52,52,52,52,43,43,43,43,43,40,40,40,40,40,36,36,36,36,36,26,26,26,26,26,26,26,26,20,20,13,13,13,13,13,10,10,10,10,10,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1
21007A06-,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,8,7,7,7,7,5,5,5,4,5,7,7,7,7,7,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21007A04-,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A00-,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,19,19,19,24,24,24,24,24,24,24,29,26,26,26,26,30,30,30,30,30,35,35,35,35,35,29,29,29,29,29,31,31,31,31,31,25,25,25,25,25,21,21,21,21,21,21,21,21,13,13,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21007A101,18,18,18,18,18,20,20,20,20,20,14,14,14,14,14,14,14,14,18,18,18,22,22,22,22,28,28,24,24,24,26,26,26,26,26,21,21,21,21,21,23,23,23,23,23,16,16,17,16,16,18,18,18,18,18,15,15,15,15,15,14,14,14,11,11,12,12,12,12,12,10,10,10,10,10,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,2,2,2,2,2
21007A783,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,2,2,3,3,3,2,2,2,2,6,6,6,6,6,4,5,5,4,4,5,5,4,5,4,5,5,5,5,5,6,6,6,6,6,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
21007A373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A071,14,14,14,14,14,18,18,18,18,18,9,9,9,9,9,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,15,12,14,12,12,15,14,14,14,14,16,16,16,16,16,10,9,9,9,10,9,8,9,9,8,6,6,6,6,6,7,7,7,7,6,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A70-,21,21,21,21,21,15,15,15,15,15,12,12,12,12,12,11,11,11,13,13,13,14,14,14,14,27,27,27,27,27,38,38,38,38,38,34,34,34,34,34,34,34,34,27,26,23,23,23,23,23,22,22,22,19,19,17,17,17,17,17,16,16,16,13,13,11,11,11,11,11,10,10,10,10,10,6,6,6,6,6,7,7,7,7,7,3,3,3,3,3,2,2,2,2,2
21007A239,20,20,20,20,20,19,19,19,19,19,15,15,15,15,15,10,10,10,12,12,12,12,12,12,12,16,16,16,16,16,26,26,26,26,26,29,29,29,29,29,26,26,26,26,26,26,26,26,26,26,22,22,22,22,22,21,21,18,15,15,13,13,13,11,11,14,14,14,14,14,14,14,14,14,14,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,3,3,3,3,3
21007A05-,9,9,9,9,9,6,6,6,6,6,9,9,9,9,9,10,10,10,10,11,11,10,10,9,9,6,6,5,6,6,7,7,7,7,7,7,7,5,5,7,8,8,8,8,8,8,8,8,8,8,10,10,10,10,10,7,7,7,7,7,5,5,5,4,4,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1
21007A082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A01-,9,9,9,9,9,10,10,10,10,10,9,9,9,9,9,4,4,4,6,6,6,11,11,11,11,9,10,10,9,9,12,11,11,11,11,11,11,11,11,11,9,9,8,9,9,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,6,6,6,5,5,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A52-,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,5,5,5,6,6,6,5,5,5,5,8,8,7,7,8,11,11,11,11,11,10,9,9,9,9,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A40-,19,19,19,19,19,16,16,16,16,16,12,12,12,12,12,16,16,16,18,18,18,17,17,15,15,14,16,14,14,14,15,16,16,15,17,19,19,19,19,19,15,17,15,15,15,16,16,16,16,16,14,14,14,14,14,13,13,13,13,13,9,9,9,9,9,6,6,6,6,6,5,5,5,5,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A02-,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0
21007A12-,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A60-,41,41,41,41,41,39,39,39,39,39,31,31,31,31,31,32,32,32,37,38,38,32,32,32,31,38,36,36,36,36,40,40,40,40,40,43,43,43,43,43,34,34,34,34,34,37,37,37,37,37,33,33,33,33,33,24,24,24,24,24,24,24,24,15,15,11,11,11,11,11,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,1,1,1,1,1
21007A73-,13,13,13,13,13,10,10,10,10,10,9,9,9,9,9,10,10,10,14,14,14,18,18,18,18,25,25,24,21,21,25,25,25,25,25,19,19,19,19,19,15,19,16,15,16,17,17,17,17,17,15,15,15,14,14,15,15,15,15,15,11,11,11,8,8,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
21007A72-,33,33,33,33,33,28,28,28,28,28,25,25,25,25,25,20,20,20,25,25,25,29,29,29,29,41,41,41,41,41,49,40,40,40,40,42,42,42,42,42,38,38,38,38,38,35,35,35,35,35,30,29,29,28,28,23,23,23,23,23,23,23,23,17,17,15,15,15,15,15,13,13,13,13,13,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3
21007A71-,11,11,11,11,11,9,9,9,9,9,6,6,6,6,6,4,4,4,6,6,6,6,6,6,6,15,15,15,15,15,20,16,16,16,16,16,16,16,16,16,15,15,15,15,15,10,10,10,10,10,9,9,9,7,7,7,7,7,7,7,7,7,7,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A79-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A31-,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,3,3,3,3,3,4,4,4,4,4,3,2,2,3,2,3,3,2,2,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A30-,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,12,12,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,9,9,9,9,9,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21008A00-,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,6,6,6,7,7,7,6,6,6,6,9,9,9,9,9,11,11,8,10,9,10,9,10,10,8,8,8,8,8,8,7,8,7,7,7,10,10,10,10,10,9,9,9,9,9,6,6,6,5,5,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21008A38-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A27-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A220,15,15,15,15,15,27,27,27,27,27,23,23,23,23,23,18,18,18,19,19,19,19,19,19,19,11,11,11,11,11,20,20,20,20,20,21,21,21,21,21,21,16,16,18,16,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,14,14,14,13,13,12,12,12,12,12,13,13,13,13,13,9,9,9,9,9,7,7,7,7,7,4,4,4,4,4,3,3,3,3,3
21008A02-,30,30,30,30,30,28,28,28,28,28,20,20,20,20,20,16,16,16,19,19,19,17,17,17,17,21,21,22,21,21,23,23,23,23,23,27,27,27,27,27,26,26,26,26,26,24,24,24,24,24,18,18,18,18,18,16,16,16,16,16,16,16,16,15,15,9,9,9,9,9,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
21008A34-,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0
21008A35-,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A240,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,5,5,5,6,6,6,7,7,7,7,8,8,8,8,8,13,13,13,13,13,9,9,9,9,9,9,9,9,9,9,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,14,14,14,14,14,5,5,5,5,5,8,8,8,8,8,4,4,4,4,4,8,8,8,8,8,6,6,6,6,6,3,3,3,3,3
21008A23-,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A20-,32,32,32,32,32,37,37,37,37,37,34,34,34,34,34,24,24,24,27,27,27,21,21,21,21,27,27,27,27,27,38,32,32,32,32,35,35,35,35,35,35,35,35,35,35,28,28,28,28,28,26,26,26,26,26,20,20,20,20,20,20,20,20,15,15,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3
21008A29-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A01-,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,3,3,3,3,2,2,2,2,2,6,6,6,6,6,5,5,5,5,5,4,4,4,3,3,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21008A33-,10,10,10,10,10,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,6,6,6,6,6,10,10,10,10,10,11,11,11,11,11,11,11,11,11,10,7,7,7,7,7,11,11,11,11,11,7,7,7,7,7,5,5,5,4,4,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
21008A32-,14,14,14,14,14,10,10,10,10,10,8,8,8,8,8,5,5,5,6,6,6,8,8,8,8,11,11,11,11,11,18,18,18,18,18,16,16,13,13,13,10,10,10,10,10,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1
21008A10-,32,32,32,32,32,24,24,24,24,24,19,19,19,19,19,18,18,18,22,22,22,24,24,24,24,27,27,27,27,27,30,30,30,30,30,28,28,28,28,28,24,24,24,24,24,24,24,24,24,24,18,18,18,16,16,15,15,15,15,15,15,15,15,14,14,11,11,11,11,11,9,9,9,9,9,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
21008A19-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A21-,12,12,12,12,12,19,19,19,19,19,14,14,14,14,14,19,19,19,19,19,19,15,15,15,15,11,11,11,11,11,15,15,15,15,15,17,17,17,17,17,17,17,17,17,17,21,21,21,21,21,23,23,23,23,19,15,15,15,15,15,12,12,12,12,12,9,9,9,9,9,13,13,13,13,13,6,6,6,6,6,9,9,9,9,9,5,5,5,5,5,2,2,2,2,2
21009A20-,16,16,16,16,16,14,14,14,14,14,10,10,10,10,10,15,15,15,38,38,38,51,51,42,41,56,56,56,56,56,37,37,37,37,37,29,29,29,29,29,24,24,24,24,24,22,22,23,22,22,22,22,22,18,18,18,18,18,18,18,18,18,18,14,14,11,11,11,11,11,8,8,8,8,8,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21009A23-,12,12,12,12,12,8,8,8,8,8,9,9,9,9,9,9,9,9,15,15,15,18,18,18,18,24,24,24,24,24,25,25,25,25,24,20,20,20,20,20,18,18,18,18,18,16,16,15,15,15,15,15,15,15,15,17,17,17,17,17,13,13,13,13,13,9,9,9,9,9,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
