SectorStatID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
21009A151,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,10,10,13,14,8,11,10,11,10,14,14,14,14,14,14,14,14,14,14,9,9,9,9,9,7,7,7,7,7,7,8,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21009A922,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,2,2,5,5,3,3,3,3,3,10,10,10,10,10,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21009A29-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21009A73-,18,18,18,18,18,10,10,10,10,10,10,10,10,10,10,10,46,47,53,53,25,29,27,24,27,28,28,28,28,33,27,27,27,27,27,23,23,26,26,22,23,22,22,22,22,21,21,21,21,21,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,15,15,11,11,11,11,11,9,9,9,9,9,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21009A451,15,15,15,15,15,9,9,9,9,9,8,8,8,8,8,8,23,24,34,39,25,31,32,30,26,41,41,41,41,41,34,34,34,34,34,27,27,27,27,27,22,22,22,22,23,22,22,22,22,22,17,17,17,17,17,17,17,17,17,17,13,13,13,13,13,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21009A192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010A393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010A04-,35,35,35,35,35,32,32,32,32,32,26,26,26,26,26,20,57,56,60,61,39,32,32,33,35,41,41,41,41,41,39,37,38,37,37,35,35,35,35,35,32,31,33,32,33,31,33,31,31,31,27,27,27,27,27,26,26,26,26,26,19,19,19,19,19,17,17,17,17,17,13,13,13,13,13,14,14,14,14,14,15,15,15,15,15,19,19,19,19,19,12,12,12,12,12,5,5,5,5,5
21010A092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010A03-,24,24,24,24,24,26,26,26,26,26,21,21,21,21,21,19,51,49,50,55,26,31,26,29,28,30,29,30,32,29,28,28,28,28,28,28,28,28,28,28,22,22,22,22,22,22,22,22,22,22,17,17,17,17,17,21,21,21,21,21,15,15,15,15,15,14,14,14,14,14,10,10,10,10,10,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21010A182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010A10-,15,15,15,15,15,14,14,14,14,14,13,13,13,13,13,12,36,41,37,42,19,19,16,19,19,17,17,17,17,17,24,21,19,19,18,19,19,16,17,18,16,17,16,17,16,16,16,16,17,16,15,15,15,15,15,14,14,14,14,14,11,11,11,11,11,13,13,13,13,13,12,12,12,12,12,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21010A121,11,11,11,11,11,13,13,13,13,13,6,6,6,6,6,7,24,25,22,23,14,10,9,8,9,10,10,10,10,12,9,11,9,9,11,11,11,11,11,11,8,8,8,8,8,9,9,9,10,9,10,10,10,10,10,9,9,9,9,9,7,7,7,7,7,5,5,5,5,5,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21010A111,18,18,18,18,18,13,13,13,13,13,13,13,13,13,13,13,70,70,68,71,24,24,19,26,20,21,22,19,18,20,25,30,27,28,28,28,27,25,27,27,23,23,24,25,24,23,24,23,23,23,21,21,21,21,21,21,21,21,21,21,18,18,18,18,18,17,17,17,17,17,23,23,23,23,23,21,21,21,21,21,18,18,18,18,18,14,14,14,14,14,9,9,9,9,9,7,7,7,7,7
21010A312,5,5,5,5,5,7,7,7,7,7,8,8,8,8,8,8,12,13,13,14,12,9,9,10,11,9,9,8,10,8,10,10,7,7,10,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21010A4MJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010A1AJ,22,22,22,22,22,17,17,17,17,17,20,20,20,20,20,17,45,48,47,47,25,25,28,27,28,29,27,27,27,27,29,30,29,29,29,25,25,25,25,25,25,25,25,26,25,22,22,22,24,22,24,24,24,24,24,18,18,18,18,18,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,7,7,7,7,7,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21010A05-,51,51,51,51,51,45,45,45,45,45,38,38,38,38,38,30,75,72,67,69,42,48,43,44,47,49,46,46,51,46,51,51,51,51,51,56,56,56,56,56,43,40,42,43,40,41,39,40,40,39,32,32,32,32,32,31,31,31,31,31,28,28,28,28,28,20,20,20,20,20,17,17,17,17,17,11,11,11,11,11,10,10,10,10,10,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4
21010A493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010A13-,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,75,82,90,84,33,32,32,37,36,34,30,31,31,30,42,44,41,43,39,39,36,37,36,39,33,37,35,32,32,34,34,34,34,34,29,29,29,29,29,29,29,29,29,29,27,27,27,27,27,23,23,23,23,23,22,22,22,22,22,18,18,18,18,18,18,18,18,18,18,14,14,14,14,14,7,7,7,7,7,7,7,7,7,7
21010A00-,42,42,42,42,42,45,45,45,45,45,39,39,39,39,39,29,126,119,121,124,45,56,54,45,48,42,43,44,41,49,48,53,55,52,49,50,48,51,48,48,45,45,45,45,45,45,42,43,42,44,40,40,40,40,40,44,44,44,44,44,39,39,39,39,39,31,31,31,31,31,32,32,32,32,32,22,22,22,22,22,20,20,20,20,20,14,14,14,14,14,8,8,8,8,8,8,8,8,8,8
21010A141,30,30,30,30,30,32,32,32,32,32,31,31,31,31,31,23,73,62,76,76,38,35,36,28,29,31,31,36,31,38,46,38,37,34,36,32,37,38,33,31,31,30,32,33,30,32,31,30,30,30,27,26,27,26,26,26,26,26,26,26,27,27,27,27,27,21,21,21,21,21,20,20,20,20,20,16,16,16,16,16,16,16,16,16,16,13,13,13,13,13,10,10,10,10,10,7,7,7,7,7
21010A01-,36,36,36,36,36,45,45,45,45,45,47,47,47,47,47,33,67,72,72,70,44,37,40,41,41,35,44,39,32,40,47,39,40,43,43,43,43,45,43,43,38,40,38,38,38,36,34,34,34,36,29,30,29,29,29,30,30,30,30,30,25,25,25,25,25,18,18,18,18,18,20,20,20,20,20,15,15,15,15,15,11,11,11,11,11,11,11,11,11,11,7,7,7,7,7,5,5,5,5,5
21010A21-,31,31,31,31,31,26,26,26,26,26,19,19,19,19,19,19,44,47,47,49,34,34,36,32,29,35,36,35,35,35,37,37,37,37,37,30,30,30,30,30,26,27,25,26,26,28,28,28,28,28,21,21,21,21,21,22,22,22,22,22,15,15,15,15,15,12,12,12,12,12,13,13,13,13,13,12,12,12,12,12,10,10,10,10,10,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4
21010A02-,31,31,31,31,31,36,36,36,36,36,32,32,32,32,32,21,64,62,57,56,39,34,34,34,40,35,35,35,35,35,39,40,40,42,39,38,38,38,38,38,37,37,37,37,37,33,33,33,33,33,27,27,27,27,27,25,25,25,25,25,20,20,20,20,20,15,15,15,15,15,16,16,16,16,16,9,9,9,9,9,11,11,11,11,11,9,9,9,9,9,4,4,4,4,4,4,4,4,4,4
21011A11-,16,16,16,16,16,15,15,15,15,15,11,11,11,11,11,12,36,37,38,44,24,18,17,19,18,16,16,16,16,16,18,18,19,18,18,18,20,17,18,17,16,16,15,15,15,15,16,15,15,16,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,9,9,9,9,9,13,13,13,13,13,8,8,8,8,8,6,6,6,6,6,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3
21011A30-,18,18,18,18,18,19,19,19,19,19,14,14,14,14,14,14,27,28,27,24,23,22,18,18,19,23,23,23,23,23,19,20,20,19,19,19,17,18,18,18,20,20,20,20,20,17,17,17,17,17,14,14,14,14,14,13,13,13,13,13,10,10,10,10,10,6,6,6,6,6,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1
21011A20-,30,30,30,30,30,28,28,28,28,28,25,25,25,25,25,24,38,46,40,47,30,32,35,38,31,33,33,33,33,33,31,31,31,31,31,36,36,36,36,36,32,32,32,32,32,25,25,25,25,25,21,21,21,21,21,16,16,16,16,16,13,13,13,13,13,10,10,10,10,10,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21011A10-,22,22,22,22,22,20,20,20,20,20,14,14,14,14,14,11,40,40,45,43,23,21,23,20,25,21,19,18,23,24,26,26,26,26,26,23,23,23,23,23,22,21,19,19,20,19,19,19,19,19,16,16,16,16,16,16,16,16,16,16,13,13,13,13,13,12,12,12,12,12,14,14,14,14,14,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4
21011A01-,38,38,38,38,38,44,44,44,44,44,37,37,37,37,37,25,47,47,50,42,40,34,30,36,36,33,38,38,32,33,37,36,35,35,33,38,38,38,38,38,33,33,33,33,33,29,30,28,28,28,24,24,24,24,24,24,24,24,24,24,19,19,19,19,19,14,14,14,14,14,12,12,12,12,12,8,8,8,8,8,10,10,10,10,10,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4
21011A02-,25,25,25,25,25,20,20,20,20,20,19,19,19,19,19,11,18,18,18,19,19,16,19,19,16,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,16,16,16,16,16,14,13,14,13,13,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21011A00-,15,15,15,15,15,18,18,18,18,18,17,17,17,17,17,19,21,20,19,26,23,17,15,14,14,15,15,17,16,15,17,16,16,17,16,20,20,20,20,20,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,9,9,9,9,9,6,6,6,6,6,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21011A12-,14,14,14,14,14,13,13,13,13,13,10,10,10,10,10,8,52,50,47,51,15,14,15,15,15,16,16,16,16,16,22,19,19,20,19,16,18,16,16,17,14,14,14,14,14,15,14,15,18,14,13,13,13,13,13,15,15,15,15,15,12,12,12,12,12,10,10,10,10,10,12,12,12,12,12,11,11,11,11,11,8,8,8,8,8,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21011A29-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21012A552,13,13,13,13,13,12,12,12,12,12,9,9,9,9,9,7,23,20,23,23,10,11,11,10,11,12,12,10,10,10,13,11,13,11,11,11,11,11,12,11,9,9,9,9,9,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,5,5,5,5,5,7,7,7,7,7,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21012A833,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,5,5,5,1,1,1,2,1,2,2,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,5,5,5,5,5,1,1,1,1,1
21012A84-,16,16,16,16,16,12,12,12,12,12,13,13,13,13,13,11,45,43,41,44,15,16,20,15,13,15,13,14,13,13,20,19,16,19,22,19,19,19,19,19,16,14,14,14,14,15,16,14,15,14,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,14,14,14,14,14,11,11,11,11,11,9,9,9,9,9,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4
21012A24-,33,33,33,33,33,27,27,27,27,27,21,21,21,21,21,16,59,61,60,63,33,26,32,32,25,26,28,26,27,28,34,34,34,40,34,32,32,32,32,32,29,28,30,27,26,26,26,26,27,26,23,23,23,23,23,22,22,22,22,22,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,16,16,16,16,16,10,10,10,10,10,6,6,6,6,6,5,5,5,5,5
21012A26-,24,24,24,24,24,27,27,27,27,27,17,17,17,17,17,17,103,109,108,107,31,24,27,22,27,27,25,25,26,29,34,35,35,32,33,32,30,31,28,29,29,29,30,28,27,28,28,27,27,28,25,24,25,24,24,24,24,24,24,24,23,23,23,23,23,27,27,27,27,27,32,32,32,32,32,26,26,26,26,26,18,18,18,18,18,13,13,13,13,13,7,7,7,7,7,7,7,7,7,7
21012A29-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21012A25-,5,5,5,5,5,8,8,8,8,8,9,9,9,9,9,6,11,8,9,13,5,5,5,5,6,3,6,4,5,5,8,7,4,6,7,6,7,6,6,6,4,4,4,4,4,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21012A172,10,10,10,10,10,12,12,12,12,12,10,10,10,10,10,10,16,17,11,14,12,10,10,10,10,9,12,10,9,9,9,8,9,9,8,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,7,7,7,7,7,6,6,6,6,6,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21012A041,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,16,32,32,30,29,16,13,14,13,13,12,20,12,12,12,13,13,13,13,13,14,14,14,14,14,7,7,7,7,7,10,10,10,10,10,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21012A10-,24,24,24,24,24,25,25,25,25,25,17,17,17,17,17,18,26,24,32,26,17,22,18,17,23,20,20,20,20,20,22,22,22,22,22,19,19,19,19,19,18,18,18,18,18,13,13,13,13,14,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21012A00-,18,18,18,18,18,20,20,20,20,20,25,25,25,25,25,22,27,25,29,29,15,15,20,17,18,20,14,20,15,19,15,15,15,15,15,16,16,16,16,16,17,17,17,17,17,16,16,16,16,16,15,15,15,15,15,14,14,14,14,14,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21012A05-,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,9,11,9,14,12,12,9,9,9,9,6,6,10,6,6,8,8,9,10,8,9,9,9,9,9,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21012A59-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21012A851,15,15,15,15,15,9,9,9,9,9,6,6,6,6,6,5,31,30,30,32,11,10,9,8,9,15,15,15,15,15,15,15,15,15,15,12,10,10,13,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21012A882,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,7,7,7,6,4,4,2,4,4,6,6,6,6,6,5,6,5,5,5,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21012A22-,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,6,5,6,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21012A13-,11,11,11,11,11,14,14,14,14,14,13,13,13,13,13,8,19,22,20,24,16,14,10,13,11,11,11,11,11,11,11,12,12,16,11,16,12,12,12,12,9,9,9,9,9,11,11,11,11,11,7,7,8,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21012A12-,14,14,14,14,14,11,11,11,11,11,13,13,13,13,13,8,21,20,19,17,11,11,9,10,11,12,10,12,12,10,11,11,12,11,11,13,13,13,13,13,7,7,7,7,7,9,9,9,9,9,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21012A672,29,29,29,29,29,24,24,24,24,24,20,20,20,20,20,17,26,24,22,29,21,23,25,25,20,22,22,22,22,23,24,24,24,24,24,18,18,18,18,18,19,19,19,19,19,14,14,15,14,15,12,12,12,12,12,12,12,12,12,12,7,7,7,7,7,6,6,6,6,6,5,4,4,4,4,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21012A60-,49,49,49,49,49,44,44,44,44,44,43,43,43,43,43,32,51,56,52,58,42,45,42,35,41,44,43,43,43,43,40,39,44,39,39,43,43,43,43,43,32,32,32,32,32,28,29,28,29,28,26,26,26,26,26,23,23,23,23,23,17,17,17,17,17,13,13,13,13,13,9,8,8,8,8,7,7,7,7,7,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21012A63-,22,22,22,22,22,22,22,22,22,22,18,18,18,18,18,18,26,22,28,23,27,15,25,19,19,20,16,16,17,19,19,19,18,19,18,18,17,17,17,17,16,16,16,16,16,15,15,15,15,15,14,14,13,13,13,13,13,13,13,13,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,5,5,5,5,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21012A62-,43,43,43,43,43,44,44,44,44,44,40,40,40,40,40,33,45,43,50,58,48,49,44,45,41,46,46,46,46,46,50,50,50,50,50,41,41,41,41,41,35,36,34,33,35,34,32,32,32,33,29,29,29,29,29,26,26,26,26,26,21,21,21,21,21,17,17,17,17,17,13,13,13,13,13,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,6,6,6,6,6,3,3,3,3,3
21012A511,26,26,26,26,26,28,28,28,28,28,25,25,25,25,25,16,32,34,34,36,27,28,30,27,23,28,28,30,23,26,27,27,27,27,27,24,24,24,24,24,22,22,22,22,22,16,16,16,16,16,18,18,18,18,18,16,16,16,16,16,12,12,12,12,12,11,11,11,11,11,6,6,6,6,6,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21012A20-,20,20,20,20,20,19,19,19,19,19,17,17,17,17,17,15,28,24,24,24,19,15,13,13,13,14,14,14,14,14,15,16,15,17,16,18,18,19,18,18,12,12,12,12,12,19,19,19,19,19,14,14,14,14,14,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21012A72-,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,27,36,27,27,27,25,27,23,23,23,27,20,20,20,20,23,18,21,23,19,19,18,18,18,20,18,18,19,18,18,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14,10,10,10,10,10,7,7,7,7,7,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21012A611,16,16,16,16,16,14,14,14,14,14,12,12,12,12,12,10,22,22,26,25,12,13,16,12,11,17,17,17,17,17,14,14,14,14,14,14,13,13,13,13,8,8,8,8,8,10,10,10,10,10,9,8,8,8,8,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,5,2,2,2,2,3,3,3,3,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21012A53-,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,3,2,3,3,3,4,2,2,4,2,2,3,3,2,2,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21012A54-,32,32,32,32,32,30,30,30,30,30,23,23,23,23,23,20,41,36,41,41,32,27,29,30,29,27,27,27,27,27,30,25,27,28,28,28,28,28,28,28,22,23,24,22,22,23,23,23,23,23,17,17,17,17,17,17,17,17,17,17,14,14,14,14,14,11,11,11,11,11,7,7,7,7,7,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21012A50-,29,29,29,29,29,21,21,21,21,21,15,15,15,15,15,14,58,55,61,58,30,30,27,23,27,26,27,26,31,26,31,31,31,31,31,27,24,28,32,24,26,25,23,25,23,23,23,23,24,23,22,22,22,22,22,20,20,20,20,20,13,13,13,13,13,17,17,17,17,17,13,13,13,13,13,12,12,12,12,12,14,14,14,14,14,17,17,17,17,17,10,10,10,10,10,5,5,5,5,5
21012A71-,29,29,29,29,29,33,33,33,33,33,29,29,29,29,29,28,42,34,39,47,33,36,33,33,33,31,31,31,31,31,29,28,28,28,28,24,24,24,24,24,22,22,23,22,22,24,24,24,24,24,21,21,21,21,21,20,20,20,20,20,13,13,13,13,13,10,10,10,10,10,7,7,7,7,7,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
21012A21-,13,13,13,13,13,16,16,16,16,16,23,23,23,23,23,17,20,27,27,26,11,15,12,13,16,10,10,9,10,10,21,17,17,13,17,20,15,13,16,17,12,12,12,12,12,15,15,15,15,15,14,14,14,14,14,13,13,13,13,13,12,12,12,12,12,9,9,9,9,9,9,8,8,8,8,5,5,5,5,5,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21012A2MJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21012A152,60,60,60,60,60,54,54,54,54,54,45,45,45,45,45,40,52,51,65,61,48,46,50,53,49,44,44,44,44,44,46,46,46,46,46,47,47,47,47,47,35,37,34,36,34,33,31,31,31,31,28,27,27,27,27,27,27,27,27,27,22,22,22,22,22,17,17,17,17,17,12,11,11,11,11,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
